Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance,Ground Clearance (range),Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Micro,panda,2012,Petrol,,,,,,,3350000.0,
Micro,panda,2018,Petrol,,,,,,,3490000.0,
Micro,panda,2018,Petrol,,,,,,4275000.0,,
Micro,panda cross,2015,Petrol,,,,,,,3900000.0,3465000.0
Micro,panda cross,2013,Petrol,,,,,,,3900000.0,3465000.0
Micro,panda lc 1.0,2015,Petrol,,,,,,,3475000.0,
Micro,panda lc 1.0,2015,Petrol,,,,,,,3225000.0,
Micro,panda lc 1.3,2011,Petrol,,,,,,,2850000.0,
Micro,rexton,2015,Diesel,,,,,,,14000000.0,13500000.0
Micro,rexton 7 seater,2015,Diesel,,,,,,,13450000.0,
Micro,rexton rx 270,2008,Diesel,,,,,,,,8225000.0
Micro,tivoli,2018,Petrol,,,,,,8475000.0,7950000.0,
Micro,tivoli,2016,Diesel,,,,,,,,7575000.0
Micro,tivoli,2015,Petrol,,,,,,8475000.0,7950000.0,
Micro,trend,2013,Petrol,,,,,,1800000.0,1950000.0,
Micro,trend,2012,Petrol,,,,,,1800000.0,1950000.0,
Micro,trend,2009,Petrol,,,,,,1800000.0,1950000.0,
Mini Cooper,1.5l jcw,2017,Petrol,,,,,,,15800000.0,
Mini Cooper,sport twin,2019,Petrol,,,,,,19500000.0,,
Mini Cooper,,2016,Petrol,,,,,,,,
Mitsubishi,attrage,2015,Petrol,,,,,,,,7375000.0
Mitsubishi,delica mini,2024,Petrol,,,,,9600000.0,,,
Mitsubishi,delica mini wagon t premium,2023,Hybrid,,,,,10695000.0,,,
Mitsubishi,delica wagon r t premium,2024,Hybrid,,,,,9850000.0,,,
Mitsubishi,eclipse cross,2019,Petrol,,,,,,,16150000.0,15430000.0
Mitsubishi,eclipse cross,2018,Petrol,,,,,,,16150000.0,15430000.0
Mitsubishi,eclipse cross g plus,2018,Petrol,,,,,,,14790000.0,
Mitsubishi,eclipse cross g plus,2018,Petrol,,,,,,,16500000.0,
Mitsubishi,ek custom,2023,Hybrid,,,,,8450000.0,,,
Mitsubishi,ek custom,2016,Petrol,,,,,,7200000.0,,6880000.0
Mitsubishi,ek custom x g,2024,Hybrid,,,,,9400000.0,,,
Mitsubishi,ek custom x g,2024,Hybrid,,,,,9650000.0,,,
Mitsubishi,ek custom x g,2023,Hybrid,,,,,9650000.0,,,
Mitsubishi,ek custom x grade,2023,Hybrid,,,,,8400000.0,,,
Mitsubishi,ek space,2023,Hybrid,,,,,9300000.0,,,
Mitsubishi,ek space x,2023,Hybrid,,,,,9075000.0,,,
Mitsubishi,ek wagon,2024,Petrol,,,,,7500000.0,,6421667.0,
Mitsubishi,ek wagon,2023,Hybrid,,,,,7100000.0,,,
Mitsubishi,ek wagon,2018,Petrol,,,,,7500000.0,,6421667.0,
Mitsubishi,ek wagon,2016,Petrol,,,,,7500000.0,,6421667.0,
Mitsubishi,ek wagon,2015,Petrol,,,,,7500000.0,,6421667.0,
Mitsubishi,ek wagon 7890000,2023,Petrol,,,,,7890000.0,,,
Mitsubishi,ek wagon days r,2024,Petrol,,,,,7390000.0,,,
Mitsubishi,ek wagon dayz,2023,Petrol,,,,,7850000.0,,,
Mitsubishi,ek wagon g premium,2024,Hybrid,,,,,8490000.0,,,
Mitsubishi,ek wagon m grade safety,2023,Petrol,,,,,7650000.0,,,
Mitsubishi,ek wagon mitsubish,2023,Petrol,,,,,7875000.0,,,
Mitsubishi,ek wagon r,2024,Petrol,,,,,7890000.0,,,
Mitsubishi,ek wagon r unregiste,2023,Petrol,,,,,7890000.0,,,
Mitsubishi,ek wagon safety,2023,Petrol,,,,,7750000.0,,,
Mitsubishi,ek wagon safety dayz,2023,Petrol,,,,,7790000.0,,,
Mitsubishi,ek wagon x,2023,Petrol,,,,,7700000.0,,,
Mitsubishi,ek wagon x - g premium,2023,Hybrid,,,,,8900000.0,,,
Mitsubishi,ek wagon x limited,2023,Petrol,,,,,9475000.0,,,
Mitsubishi,ek x,2024,Hybrid,,,,,8500000.0,,,
Mitsubishi,ek x g premium,2024,Hybrid,,,,,8500000.0,,,
Mitsubishi,fuso canter,2023,Diesel,,,,,13500000.0,,,
Mitsubishi,l200,2020,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200,2016,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200,2012,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200,2011,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200,2008,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200,2007,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200,2000,Diesel,,,,,23500000.0,,15500000.0,10235714.0
Mitsubishi,l200 2wd,2016,Diesel,,,,,,,,13600000.0
Mitsubishi,l200 cab,2007,Diesel,,,,,,,,9275000.0
Mitsubishi,l200 double cab,2001,Diesel,,,,,,,,5200000.0
Mitsubishi,l200 double cab 2wd,2001,Diesel,,,,,,,,6300000.0
Mitsubishi,l200 ew triton athlete,2024,Diesel,,,,,25990000.0,,,
Mitsubishi,l200 import,2020,Diesel,,,,,,21000000.0,,
Mitsubishi,l200 sportero,2020,Diesel,,,,,,,19350000.0,11000000.0
Mitsubishi,l200 sportero,2019,Diesel,,,,,,,19350000.0,11000000.0
Mitsubishi,l200 sportero,2012,Diesel,,,,,,,19350000.0,11000000.0
Mitsubishi,l200 sportero automatic,2020,Diesel,,,,,,,19200000.0,
Mitsubishi,l200 sportero did,2016,Diesel,,,,,,,,13900000.0
Mitsubishi,l200 triton athlete,2025,Diesel,,,,,26665000.0,,,
Mitsubishi,l200 triton double cab,2020,Diesel,,,,,,,,19000000.0
Mitsubishi,l200 trojan,2007,Diesel,,,,,,,,7800000.0
Mitsubishi,lancer cs 2,2007,Petrol,,,,,,,8500000.0,
Mitsubishi,lancer cs1,2007,Petrol,,,,,,,,6975000.0
Mitsubishi,lancer evolution ix,2013,Petrol,,,,,,,16500000.0,
Mitsubishi,lancer jy 1,2014,Petrol,,,,,,,,12900000.0
Mitsubishi,montero,2017,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2016,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2015,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2014,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2013,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2012,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2011,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2010,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero,2005,Petrol,,,,,,,,15097500.0
Mitsubishi,montero,2001,Diesel,,,,,,26790000.0,29150000.0,24188889.0
Mitsubishi,montero 3.2,2013,Diesel,,,,,,,24250000.0,
Mitsubishi,montero 3.2l,2013,Diesel,,,,,,,,24000000.0
Mitsubishi,montero 3.2l glx,2014,Diesel,,,,,,,,31500000.0
Mitsubishi,montero center,2013,Diesel,,,,,,,28000000.0,
Mitsubishi,montero center spare 7 seats,2008,Diesel,,,,,,,,18750000.0
Mitsubishi,montero center spare wheel,2008,Diesel,,,,,,,,18750000.0
Mitsubishi,montero center tyre,2012,Petrol,,,,,,,,22000000.0
Mitsubishi,montero dhd,2015,Diesel,,,,,,,32000000.0,32000000.0
Mitsubishi,montero diesal,2006,Diesel,,,,,,,,16900000.0
Mitsubishi,montero fully loaded,2012,Diesel,,,,,,,,23900000.0
Mitsubishi,montero gls,2015,Diesel,,,,,,,35250000.0,27330000.0
Mitsubishi,montero gls,2013,Diesel,,,,,,,35250000.0,27330000.0
Mitsubishi,montero gls,2010,Diesel,,,,,,,35250000.0,27330000.0
Mitsubishi,montero gls 3.2did 7 seater,2015,Diesel,,,,,,,35500000.0,
Mitsubishi,montero gls fully loaded,2017,Petrol,,,,,,,31500000.0,
Mitsubishi,montero gls fully loaded,2015,Diesel,,,,,,,,29800000.0
Mitsubishi,montero glx,2015,Diesel,,,,,,,,28000000.0
Mitsubishi,montero glx,2013,Diesel,,,,,,,,28000000.0
Mitsubishi,montero glx did,2014,Diesel,,,,,,,,32500000.0
Mitsubishi,montero kh4wgrpzr,2012,Diesel,,,,,,,,15450000.0
Mitsubishi,montero sport,2017,Diesel,,,,,,,18900000.0,16183333.0
Mitsubishi,montero sport,2013,Diesel,,,,,,,18900000.0,16183333.0
Mitsubishi,montero sport,2012,Diesel,,,,,,,18900000.0,16183333.0
Mitsubishi,montero sport,2011,Diesel,,,,,,,18900000.0,16183333.0
Mitsubishi,montero sport,2008,Diesel,,,,,,,18900000.0,16183333.0
Mitsubishi,montero sport,2007,Diesel,,,,,,,18900000.0,16183333.0
Mitsubishi,montero sport 2011,2012,Diesel,,,,,,,,16250000.0
Mitsubishi,montero sports,2012,Diesel,,,,,,,,15800000.0
Mitsubishi,montero sports,2011,Diesel,,,,,,,,15800000.0
Mitsubishi,montero v 98,2013,Diesel,,,,,,,25000000.0,
Mitsubishi,montero v6,2005,Petrol,,,,,,,,13925000.0
Mitsubishi,montero v6 gls,2003,Petrol,,,,,,,,12975000.0
Mitsubishi,montero v73,2001,Petrol,,,,,,,,12500000.0
Mitsubishi,montero v76,2006,Diesel,,,,,,,,17500000.0
Mitsubishi,montero v76,2003,Petrol,,,,,,,,13900000.0
Mitsubishi,montero v77 gls v6 3.8,2003,Petrol,,,,,,,,14450000.0
Mitsubishi,montero v78,2006,Diesel,,,,,,,,16500000.0
Mitsubishi,montero v98 glx,2013,Diesel,,,,,,,,22450000.0
Mitsubishi,montero v98/glx,2013,Diesel,,,,,,,,24500000.0
Mitsubishi,montero v98w,2014,Diesel,,,,,,,,27500000.0
Mitsubishi,outlander,2017,Petrol,,,,,,23000000.0,23000000.0,17200000.0
Mitsubishi,outlander,2016,Petrol,,,,,,23000000.0,23000000.0,17200000.0
Mitsubishi,outlander,2015,Hybrid,,,,,,,13850000.0,15145000.0
Mitsubishi,outlander,2014,Hybrid,,,,,,,13850000.0,15145000.0
Mitsubishi,outlander,2013,Hybrid,,,,,,,13850000.0,15145000.0
Mitsubishi,outlander 4x4,2013,Hybrid,,,,,,,,12900000.0
Mitsubishi,outlander g navi premium,2015,Hybrid,,,,,,,,16200000.0
Mitsubishi,outlander phev,2016,Hybrid,,,,,,,18500000.0,14010000.0
Mitsubishi,outlander phev,2015,Petrol,,,,,,,18500000.0,
Mitsubishi,outlander phev,2014,Hybrid,,,,,,,18500000.0,14010000.0
Mitsubishi,outlander phev,2013,Hybrid,,,,,,,18500000.0,14010000.0
Mitsubishi,outlander phev g,2015,Hybrid,,,,,,,,15000000.0
Mitsubishi,outlander phev g navi premium,2015,Hybrid,,,,,,,,16300000.0
Mitsubishi,outlander phev plug-in,2013,Hybrid,,,,,,,,12850000.0
Mitsubishi,outlander phev premium,2014,Hybrid,,,,,,,,13200000.0
Mitsubishi,outlander phv premium plus,2015,Hybrid,,,,,,,,16475000.0
Mitsubishi,outlander straight,2015,Petrol,,,,,,,,15850000.0
Mitsubishi,pajero,2013,Diesel,,,,,,,27500000.0,
Mitsubishi,pajero,2003,Petrol,,,,,,,,6200000.0
Mitsubishi,triton gsr,2024,Diesel,,,,,27250000.0,,,
Mitsubishi,triton gsr spec,2023,Diesel,,,,,26500000.0,,,
Mitsubishi,xpander,2020,Petrol,,,,,,,15700000.0,
Mitsubishi,xpander 1.5l engine,2018,Petrol,,,,,,,,13700000.0
Mitsubishi,xpander 7 seat,2018,Petrol,,,,,,,14290000.0,
Mitsubishi,xpander gls,2019,Petrol,,,,,,14400000.0,,
Nissan,ad wagon y11,2001,Petrol,,,,,,,,3750000.0
Nissan,almera,2025,Petrol,,,,,14500000.0,,,
Nissan,almera el,2025,Petrol,,,,,12081250.0,,,
Nissan,almera el grade,2025,Petrol,,,,,12623333.0,,,
Nissan,almera el package,2025,Petrol,,,,,12790000.0,,,
Nissan,almera el sport,2023,Petrol,,,,,14000000.0,,,
Nissan,almera vl,2025,Petrol,,,,,14175385.0,,,
Nissan,almera vl 1l,2025,Petrol,,,,,14250000.0,,,
Nissan,almera vl black top,2025,Petrol,,,,,14495000.0,,,
Nissan,almera vl grade,2025,Petrol,,,,,14475000.0,,,
Nissan,almera vl grey,2025,Petrol,,,,,14390000.0,,,
Nissan,almera vl grey/black,2025,Petrol,,,,,14490000.0,,,
Nissan,almera vl highest,2025,Petrol,,,,,14650000.0,,,
Nissan,almera vl highest grade,2025,Petrol,,,,,14312500.0,,,
Nissan,almera vl package,2025,Petrol,,,,,14400000.0,,,
Nissan,almera vl package black top,2025,Petrol,,,,,14395000.0,,,
Nissan,almera vl turbowhite /black,2025,Petrol,,,,,14500000.0,,,
Nissan,aura g leather sport,2024,Hybrid,,,,,15695000.0,,,
Nissan,aura nismo limited,2024,Hybrid,,,,,,15995000.0,,
Nissan,bluebird,2000,Diesel,,,,,,,,3500000.0
Nissan,bluebird 1999,2005,Diesel,,,,,,,,2900000.0
Nissan,bluebird fg10 sylphy,2003,Petrol,,,,,,,,5490000.0
Nissan,bluebird su14,2000,Diesel,,,,,,,,3500000.0
Nissan,cefiro 230jk j31,2006,Petrol,,,,,,,,5950000.0
Nissan,clipper,2024,Petrol,,,,,8900000.0,,,
Nissan,clipper dr17v gx,2024,Petrol,,,,,9495000.0,,,
Nissan,clipper gx,2024,Petrol,,,,,9450000.0,,,
Nissan,clipper rio,2024,Petrol,,,,,10350000.0,,,
Nissan,clipper rio full join,2023,Petrol,,,,,,9200000.0,,
Nissan,cvt,2025,Petrol,,,,,9200000.0,,,
Nissan,dayz,2025,Hybrid,,,,,9422500.0,,,
Nissan,dayz,2024,Petrol,,,,,8195000.0,8450000.0,6490000.0,7050000.0
Nissan,dayz,2023,Petrol,,,,,8195000.0,8450000.0,6490000.0,7050000.0
Nissan,dayz,2018,Petrol,,,,,8195000.0,8450000.0,6490000.0,7050000.0
Nissan,dayz,2017,Petrol,,,,,8195000.0,8450000.0,6490000.0,7050000.0
Nissan,dayz,2016,Petrol,,,,,8195000.0,8450000.0,6490000.0,7050000.0
Nissan,dayz,2015,Petrol,,,,,8195000.0,8450000.0,6490000.0,7050000.0
Nissan,dayz basic,2017,Petrol,,,,,,6550000.0,,
Nissan,dayz bolero,2024,Petrol,,,,,8400000.0,,,
Nissan,dayz costom g,2023,Petrol,,,,,7890000.0,,,
Nissan,dayz ek wagon,2024,Petrol,,,,,7875000.0,,,
Nissan,dayz g,2023,Hybrid,,,,,9850000.0,,,
Nissan,dayz g propilot,2024,Hybrid,,,,,8790000.0,,,
Nissan,dayz h.way star x propilo,2023,Hybrid,,,,,8000000.0,,,
Nissan,dayz hi way st pro pilot,2024,Hybrid,,,,,9275000.0,,,
Nissan,dayz high way star,2024,Hybrid,,,,,9250000.0,,,
Nissan,dayz highway st propilot,2024,Hybrid,,,,,8600000.0,,,
Nissan,dayz highway star,2024,Hybrid,,,,,8681250.0,,6980000.0,6900000.0
Nissan,dayz highway star,2023,Hybrid,,,,,8681250.0,,6980000.0,6900000.0
Nissan,dayz highway star,2019,Hybrid,,,,,8681250.0,,6980000.0,6900000.0
Nissan,dayz highway star,2017,Hybrid,,,,,8681250.0,,6980000.0,6900000.0
Nissan,dayz highway star g,2018,Petrol,,,,,,,7385000.0,
Nissan,dayz highway star hy,2023,Hybrid,,,,,8350000.0,,,
Nissan,dayz highway star ppt,2023,Hybrid,,,,,9100000.0,,,
Nissan,dayz highway star s,2024,Hybrid,,,,,9490000.0,,,
Nissan,dayz highway star x,2024,Hybrid,,,,,8563333.0,,,
Nissan,dayz highway star x,2023,Hybrid,,,,,8563333.0,,,
Nissan,dayz highway start,2017,Petrol,,,,,,,6775000.0,
Nissan,dayz highwaystar propilot,2024,Hybrid,,,,,9400000.0,,,
Nissan,dayz hihgway star x,2023,Hybrid,,,,,8300000.0,,,
Nissan,dayz hs x pro pilot,2024,Hybrid,,,,,8400000.0,,,
Nissan,dayz hyway star g,2024,Hybrid,,,,,8350000.0,,,
Nissan,dayz roox,2023,Hybrid,,,,,,9375000.0,,
Nissan,dayz roox x safety,2023,Hybrid,,,,,9200000.0,,,
Nissan,dayz s grade,2023,Petrol,,,,,6890000.0,,,
Nissan,dayz safety,2024,Petrol,,,,,8375000.0,,,
Nissan,dayz safety 4 way,2024,Petrol,,,,,7990000.0,,,
Nissan,dayz safety edition,2018,Petrol,,,,,,6525000.0,,
Nissan,dayz x,2017,Petrol,,,,,,,5875000.0,
Nissan,dayz x grade,2024,Petrol,,,,,7806000.0,,,
Nissan,dayz x grade,2023,Petrol,,,,,7806000.0,,,
Nissan,dayz x grade safety 4way,2024,Petrol,,,,,8250000.0,,,
Nissan,dayz x wagon safety led,2024,Petrol,,,,,8250000.0,,,
Nissan,juke,2020,Petrol,,,,,,14500000.0,14166667.0,
Nissan,juke 15rx v-selection,2016,Petrol,,,,,,,9600000.0,
Nissan,juke highest grade,2020,Petrol,,,,,14700000.0,,,
Nissan,kick x grade,2024,Electric,,,,,14716667.0,,,
Nissan,kicks x grade,2024,Electric,,,,,14700000.0,,,
Nissan,lafesta,2013,Petrol,,,,,,,,9000000.0
Nissan,leaf,2017,Electric,,,,,,8665000.0,8225000.0,5433333.0
Nissan,leaf,2015,Electric,,,,,,8665000.0,8225000.0,5433333.0
Nissan,leaf,2014,Electric,,,,,,8665000.0,8225000.0,5433333.0
Nissan,leaf,2013,Electric,,,,,,8665000.0,8225000.0,5433333.0
Nissan,leaf,2012,Electric,,,,,,8665000.0,8225000.0,5433333.0
Nissan,leaf acenta,2015,Electric,,,,,,7750000.0,5900000.0,
Nissan,leaf acenta,2014,Electric,,,,,,7750000.0,5900000.0,
Nissan,leaf ascenta,2014,Electric,,,,,,,5800000.0,
Nissan,leaf aze0,2014,Electric,,,,,,,5775000.0,
Nissan,leaf aze0 x grade,2013,Electric,,,,,,,,6800000.0
Nissan,leaf azeo,2015,Electric,,,,,,8550000.0,6049000.0,6450000.0
Nissan,leaf azeo,2014,Electric,,,,,,8550000.0,6049000.0,6450000.0
Nissan,leaf azeo,2013,Electric,,,,,,8550000.0,6049000.0,6450000.0
Nissan,leaf g grade,2014,Electric,,,,,,,,5150000.0
Nissan,leaf visia,2014,Electric,,,,,,,,5500000.0
Nissan,leaf zeo,2012,Electric,,,,,,,5340000.0,
Nissan,magnite acenta,2025,Petrol,,,,,7990000.0,,,
Nissan,magnite tekna amt,2025,Petrol,,,,,9100000.0,,,
Nissan,magnite tekna+ gray,2025,Petrol,,,,,9499997.0,,,
Nissan,march,2004,Petrol,,,,,,,4375000.0,
Nissan,march ak-12,2007,Petrol,,,,,,,,4875000.0
Nissan,march ak12,2000,Petrol,,,,,,,,3650000.0
Nissan,march k 11,2000,Petrol,,,,,,,,3550000.0
Nissan,march k11,2001,Petrol,,,,,,,,3653750.0
Nissan,march k11,2000,Petrol,,,,,,,,3653750.0
Nissan,march k11 cup holder,2001,Petrol,,,,,,,,3590000.0
Nissan,march k11 moddyfy,2001,Petrol,,,,,,,,3790000.0
Nissan,navara,2008,Diesel,,,,,,,,6662500.0
Nissan,navara,2006,Diesel,,,,,,,,6662500.0
Nissan,navara 4 x,2007,Diesel,,,,,,,8700000.0,
Nissan,navara avetura,2007,Diesel,,,,,,,,6587500.0
Nissan,navara d23,2017,Diesel,,,,,,,,12500000.0
Nissan,navara p300 fullyloaded 4wd,2016,Diesel,,,,,,,16100000.0,
Nissan,navara uk edition,2008,Diesel,,,,,,,6000000.0,
Nissan,nismo aura,2023,Hybrid,,,,,16500000.0,,,
Nissan,note aura g,2025,Hybrid,,,,,14395000.0,,,
Nissan,note aura g leather,2024,Hybrid,,,,,,14590000.0,,
Nissan,nv200 vanette wagon,2009,Petrol,,,,,,,,11000000.0
Nissan,patrol,2007,Petrol,,,,,,,,8000000.0
Nissan,patrol 3l,2013,Diesel,,,,,,,,29500000.0
Nissan,patrol grx y61,2015,Diesel,,,,,,,,39590000.0
Nissan,patrol y61,2015,Diesel,,,,,,,,28500000.0
Nissan,patrol y61,2005,Diesel,,,,,,,,28500000.0
Nissan,patrol y61 sgl,2015,Diesel,,,,,,,,32000000.0
Nissan,patrol y61 td42 sgl,2010,Diesel,,,,,,,,31000000.0
Nissan,patrol zd30,2008,Diesel,,,,,,,,21000000.0
Nissan,primera,2001,Petrol,,,,,,,,4500000.0
Nissan,qashqai tekna,2019,Petrol,,,,,,,13900000.0,
Nissan,qashqai tekna plus,2018,Petrol,,,,,,,15000000.0,
Nissan,roox highway star x,2024,Petrol,,,,,10300000.0,,,
Nissan,roox highway star x,2023,Hybrid,,,,,9150000.0,,,
Nissan,roox highway star x 4 way camera safety,2024,Hybrid,,,,,10790000.0,,,
Nissan,roox highway star x 4 way safety 2 tone,2024,Hybrid,,,,,10250000.0,,,
Nissan,roox highway star x g,2022,Hybrid,,,,,9475000.0,,,
Nissan,roox highway star x g pro,2024,Hybrid,,,,,10575000.0,,,
Nissan,roox highway star x pro pilot,2023,Hybrid,,,,,9475000.0,,,
Nissan,roox highway star x pro pilot highest,2023,Hybrid,,,,,9495000.0,,,
Nissan,roox highway star x pro pilot pre order,2023,Hybrid,,,,,9200000.0,,,
Nissan,roox highway star x pro pilot pre ordes,2024,Hybrid,,,,,9285000.0,,,
Nissan,roox highway star x propilot,2024,Hybrid,,,,,8710000.0,,,
Nissan,roox highway star x propilot,2023,Hybrid,,,,,8710000.0,,,
Nissan,roox highway star x propilot unregisted,2023,Hybrid,,,,,,8675000.0,,
Nissan,roox highway star x took,2023,Hybrid,,,,,,8895000.0,,
Nissan,roox highway star x unregistere,2024,Hybrid,,,,,9725000.0,,,
Nissan,sakura ev,2023,Electric,,,,,7975000.0,,,
Nissan,sakura x,2024,Electric,,,,,7690000.0,,,
Nissan,serena e power hs v,2024,Hybrid,,,,,27950000.0,,,
Nissan,sunny,2004,Petrol,,,,,,,,3837500.0
Nissan,sunny,2002,Petrol,,,,,,,,3837500.0
Nissan,sunny,2001,Petrol,,,,,,,,3837500.0
Nissan,sunny,2000,Petrol,,,,,,,,3837500.0
Nissan,sunny 2004,2001,Petrol,,,,,,,,4600000.0
Nissan,sunny b-15,2003,Petrol,,,,,,,,4995000.0
Nissan,sunny ex saloon,2003,Petrol,,,,,,,,5550000.0
Nissan,sunny fb14,2000,Diesel,,,,,,,,3200000.0
Nissan,sunny fb15,2006,Petrol,,,,,,,,4890000.0
Nissan,sunny fb15 super saloon,2000,Petrol,,,,,,,,4800000.0
Nissan,sunny n13,2005,Diesel,,,,,,,,2350000.0
Nissan,sunny n16,2000,Petrol,,,,,,,,4350000.0
Nissan,sunny n16 ex saloon,2004,Petrol,,,,,,,,4500000.0
Nissan,sunny n16 super saloon,2011,Petrol,,,,,,,,5362500.0
Nissan,sunny n16 super saloon,2001,Petrol,,,,,,,,4690000.0
Nissan,sunny n16 super saloon,2000,Petrol,,,,,,,,5362500.0
Nissan,sunny n17,2003,Petrol,,,,,,,,4775000.0
Nissan,sunny n17 super saloon,2010,Petrol,,,,,,,,6490000.0
Nissan,sylphy,2010,Petrol,,,,,,,,7300000.0
Nissan,teana cefiro,2013,Petrol,,,,,,,,11700000.0
Nissan,tekna+,2025,Petrol,,,,,10900000.0,,,
Nissan,tiida,2008,Petrol,,,,,,,6595000.0,5813333.0
Nissan,tiida,2007,Petrol,,,,,,,6595000.0,5813333.0
Nissan,tiida latio,2007,Petrol,,,,,,,,5850000.0
Nissan,wingroad automatic,2002,Diesel,,,,,,,,3475000.0
Nissan,x-trail,2017,Petrol,,,,,,,12500000.0,11725000.0
Nissan,x-trail,2016,Hybrid,,,,,,,10737500.0,11291471.0
Nissan,x-trail,2015,Petrol,,,,,,,12500000.0,11725000.0
Nissan,x-trail,2013,Diesel,,,,,,,,12750000.0
Nissan,x-trail 7 seater,2018,Petrol,,,,,,,15650000.0,
Nissan,x-trail automatic,2015,Hybrid,,,,,,,,11000000.0
Nissan,x-trail automatic t30,2007,Petrol,,,,,,,,7500000.0
Nissan,x-trail fully loaded,2015,Hybrid,,,,,,,11800000.0,
Nissan,x-trail ht,2016,Hybrid,,,,,,,,11000000.0
Nissan,x-trail mode premier,2016,Petrol,,,,,,,,14000000.0
Nissan,x-trail mode premier,2015,Hybrid,,,,,,,,12500000.0
Nissan,x-trail mode premium,2015,Hybrid,,,,,,,,12400000.0
Nissan,x-trail modepremier autech,2017,Hybrid,,,,,,,16500000.0,
Nissan,x-trail safety package,2015,Hybrid,,,,,,,,11000000.0
Nissan,x-trail sunroof,2016,Hybrid,,,,,,,,11400000.0
Nissan,x-trail t 30,2001,Petrol,,,,,,,,6350000.0
Nissan,x-trail t 31,2011,Diesel,,,,,,,,12500000.0
Nissan,x-trail t30,2007,Petrol,,,,,,,,7950000.0
Nissan,x-trail t31,2013,Diesel,,,,,,,14500000.0,14500000.0
Nissan,x-trail t31 2.0 6at,2013,Diesel,,,,,,,11200000.0,
Nissan,x-trail t32,2016,Hybrid,,,,,,,10625000.0,
Nissan,x-trail x trail t30,2002,Petrol,,,,,,,,67000000.0
OG-V7,,2019,Electric,,,,,,,,
Perodua,axia,2017,Petrol,,,,,,,6525000.0,6075000.0
Perodua,axia,2016,Petrol,,,,,,,6525000.0,6075000.0
Perodua,axia,2015,Petrol,,,,,,,6525000.0,6075000.0
Perodua,axia cas 2017,2016,Petrol,,,,,,,6295000.0,
Perodua,axia g,2016,Petrol,,,,,,,6100000.0,6000000.0
Perodua,axia g,2015,Petrol,,,,,,,6100000.0,6000000.0
Perodua,axia g grade,2017,Petrol,,,,,,,,6290000.0
Perodua,bezza,2020,Petrol,,,,,,7290000.0,7246667.0,
Perodua,bezza,2018,Petrol,,,,,,7290000.0,7246667.0,
Perodua,bezza,2017,Petrol,,,,,,7290000.0,7246667.0,
Perodua,viva elite,2013,Petrol,,,,,,4950000.0,4800000.0,4645000.0
Perodua,viva elite,2012,Petrol,,,,,,4950000.0,4800000.0,4645000.0
Perodua,viva elite,2011,Petrol,,,,,,4950000.0,4800000.0,4645000.0
Perodua,viva elite,2010,Petrol,,,,,,4950000.0,4800000.0,4645000.0
Perodua,viva elite automatic,2012,Petrol,,,,,,,,4250000.0
Perodua,viva elite premium,2012,Petrol,,,,,,,,4990000.0
Peugeot,2008,2019,Petrol,,,,,,,12700000.0,
Peugeot,2008 gt line,2023,Petrol,,,,,21000000.0,,,
Peugeot,2008 gt line premium dies,2023,Diesel,,,,,32550000.0,,,
Peugeot,2008 gt premium,2025,Petrol,,,,,24800000.0,,,
Peugeot,3008,2020,Petrol,,,,,,,18750000.0,
Peugeot,3008,2019,Petrol,,,,,,,16133333.0,
Peugeot,3008 active,2019,Petrol,,,,,,,16000000.0,
Peugeot,3008 allure,2019,Petrol,,,,,,18000000.0,,
Peugeot,3008 gt line,2019,Petrol,,,,,,18900000.0,,
Peugeot,306 wagon,2004,Petrol,,,,,,,,1925000.0
Peugeot,406 d9,2000,Diesel,,,,,,,2050000.0,
Peugeot,5008,2019,Petrol,,,,,,19500000.0,22000000.0,19500000.0
Peugeot,5008 1199cc mhev gt e-dsc,2024,Hybrid,,,,,37500000.0,,,
Peugeot,5008 allure,2018,Petrol,,,,,,,21000000.0,
Peugeot,5008 gt,2019,Petrol,,,,,,,21500000.0,
Peugeot,5008 gt - line,2025,Hybrid,,,,,38600000.0,,,
Peugeot,5008 gt line,2025,Hybrid,,,,,3650000.0,,,
Peugeot,5008 gt line,2020,Petrol,,,,,,,18500000.0,
