Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
BMW,i5 m-sport,2024,Electric,sedan,5,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62000000.0,,,
BMW,i7,2024,Electric,sedan,5,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,125000000.0,,,
BMW,i7,2025,Electric,sedan,5,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,110000000.0,,,
BMW,i7 m-sport,2024,Electric,sedan,5,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,135000000.0,,,
BMW,i7 x,2024,Electric,sedan,5,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,99000000.0,,,
BMW,i8,2016,Hybrid,coupe / roadster,4,117,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,31500000.0,,
BMW,i8,2018,Petrol,coupe / roadster,4,117,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,32700000.0,,
BMW,i8 m-sport,2018,Petrol,coupe/roadster,4,117,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,32850000.0,32850000.0,,
BMW,i8 roadster,2019,Hybrid,roadster,2,117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44500000.0,,,
BMW,ix xdrive40,2023,Electric,suv,5,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,55000000.0,,,
BMW,ix xdrive40 m-sport,2023,Electric,suv,5,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,52500000.0,,,
BMW,m760 575bhp,2025,Petrol,sedan,5,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,155000000.0,,,
BMW,mini cooper,2015,Petrol,hatchback,4,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,12200000.0,,
BMW,mini cooper chili pack,2015,Petrol,hatchback,4,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15250000.0,,
BMW,mini cooper sport,2025,Petrol,hatchback,4,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28000000.0,,,
BMW,x1,2011,Diesel,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,11900000.0,11425000.0
BMW,x1,2017,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,20333333.0,
BMW,x1,2018,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,20333333.0,
BMW,x1,2019,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,20333333.0,
BMW,x1,2025,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,43850000.0,,,
BMW,x1 20i m-sport,2024,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,38500000.0,,,
BMW,x1 20i m-sport,2025,Hybrid,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,38000000.0,,,
BMW,x1 m-sport,2016,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24850000.0,23000000.0,19800000.0,
BMW,x1 m-sport,2018,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24850000.0,23000000.0,19800000.0,
BMW,x1 m-sport,2019,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24850000.0,23000000.0,19800000.0,
BMW,x1 m-sport,2024,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,38250000.0,,,
BMW,x1 s-drive f48,2018,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,18500000.0,
BMW,x1 x-drive 25e m-sport,2024,Petrol,suv,5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,43590000.0,,,
BMW,x2 18i m-sport,2019,Petrol,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,23590000.0,
BMW,x2 m-sport,2018,Petrol,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,23500000.0,,
BMW,x2 x-liner,2018,Petrol,suv,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,23000000.0,,
BMW,x3,2012,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,19975000.0,18000000.0
BMW,x3,2013,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,19975000.0,18000000.0
BMW,x3,2014,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,19975000.0,18000000.0
BMW,x3,2016,Petrol,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,24900000.0,
BMW,x3 20d,2015,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,21850000.0,
BMW,x3 20d xdrive,2013,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,16800000.0,
BMW,x3 m-sport,2013,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,17800000.0
BMW,x5,2011,Petrol,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,16000000.0,
BMW,x5,2014,Diesel,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,33500000.0,
BMW,x5,2016,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,29000000.0,
BMW,x5 e-drive,2016,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,28500000.0
BMW,x5 e-drive,2017,Electric,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,31000000.0,
BMW,x5 e-drive,2025,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,95000000.0,,,
BMW,x5 e-drive 40e m-sport,2016,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,29000000.0,
BMW,x5 e-drive 40e m-sport,2017,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,28900000.0,
BMW,x5 e-drive m-sport,2018,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,33500000.0,
BMW,x5 e-drive m-sport,2025,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,114000000.0,,,
BMW,x5 m-sport,2015,Hybrid,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,27500000.0,
BMW,x5 m-sport,2016,Petrol,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,27000000.0,
BMW,x5 m-sport,2017,Petrol,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,26800000.0,
BMW,x5 m-sport e-drive,2016,Petrol,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,27500000.0,
BMW,x6 m 4400cc v8,2017,Petrol,suv,5,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,56500000.0,
BMW,x7 40d m-sport,2024,Hybrid,suv,7,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120000000.0,,,
BMW,x7 m-sport,2024,Petrol,suv,7,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,137500000.0,,,
BMW,x7 x-drive 40d m-sport,2024,Diesel,suv,7,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120000000.0,,,
BMW,z4 roadster s-drive 35i,2012,Petrol,roadster,2,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,34500000.0,,
BYD,atto 3,2024,Electric,suv,5,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,20245000.0,,,
BYD,atto 3,2025,Electric,suv,5,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,20245000.0,,,
BYD,atto 3 superior,2025,Electric,suv,5,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,18000000.0,,,
BYD,e6,2019,Electric,sedan / hatchback,5,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,9000000.0,
BYD,seal,2024,Electric,sedan,5,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50000000.0,,,
BYD,sealion 6,2025,Hybrid,suv,5,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,23768000.0,,,
Chery,qq,2007,Petrol,hatchback,4,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2000000.0,,1690000.0,1650000.0
Chery,qq,2011,Petrol,hatchback,4,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2000000.0,,1690000.0,1650000.0
Chery,qq 308,2006,Petrol,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,1275000.0,
Chery,qq ke,2006,Petrol,hatchback,4,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,1958000.0,
Chery,tiggo 4 pro,2024,Petrol,suv,5,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10700000.0,,,
DFSK,glory 330,2016,Diesel,suv,7,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,5450000.0,
DFSK,glory 330,2021,Diesel,suv,7,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5650000.0,5790000.0,5762500.0,
DFSK,glory 580,2019,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,9190000.0,
DFSK,glory 580,2021,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,10000000.0,9400000.0,
DFSK,glory 580,2022,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,10500000.0,9400000.0,
DFSK,glory i-auto,2021,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10400000.0,10350000.0,8800000.0,
DFSK,glory i-auto,2022,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10400000.0,10350000.0,8800000.0,
DFSK,glory i-auto,2023,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10400000.0,10350000.0,8800000.0,
DFSK,glory i-auto,2024,Petrol,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,12000000.0,10900000.0,10687500.0,
Daihatsu,mira,2015,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7512500.0,,5895000.0,5800000.0
Daihatsu,mira,2016,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7512500.0,,5895000.0,5800000.0
Daihatsu,mira,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7512500.0,,5895000.0,5800000.0
Daihatsu,mira,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7512500.0,,5895000.0,5800000.0
Daihatsu,mira es,2018,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,6350000.0,
Daihatsu,mira es,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7125000.0,,,
Daihatsu,mira es,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7310000.0,,,
Daihatsu,mira es,2025,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7310000.0,,,
Daihatsu,mira es g,2025,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7950000.0,,,
Daihatsu,mira es l,2022,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7290000.0,,,
Daihatsu,mira es l,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6850000.0,,,
Daihatsu,mira es l,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6990000.0,,,
Daihatsu,mira es l,2025,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6995000.0,,,
Daihatsu,mira es s,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7890000.0,,,
Daihatsu,mira es x,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7575000.0,,,
Daihatsu,mira g,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7975000.0,,,
Daihatsu,mira g,2025,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7200000.0,,,
Daihatsu,mira l,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6979286.0,6650000.0,,
Daihatsu,mira l,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6979286.0,6650000.0,,
Daihatsu,mira l,2025,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6979286.0,6650000.0,,
Daihatsu,mira l sa3,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6890000.0,,,
Daihatsu,mira l sa3,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6700000.0,,,
Daihatsu,mira la300,2016,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,6190000.0
Daihatsu,mira la350,2018,Hybrid,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,6180000.0
Daihatsu,mira x,2022,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7288750.0,,,
Daihatsu,mira x,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7435000.0,,,
Daihatsu,mira x,2024,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7200000.0,,,
Daihatsu,mira x,2025,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7288750.0,,,
Daihatsu,move,2019,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,6975000.0,,
Daihatsu,move custom,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9475000.0,,,
Daihatsu,move l,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7600000.0,,,
Daihatsu,move l grade,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6950000.0,,,
Daihatsu,move x,2023,Petrol,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8675000.0,,,
Daihatsu,rocky,2022,Hybrid,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14375000.0,13933333.0,,
Daihatsu,rocky,2023,Petrol,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13790000.0,,,
Daihatsu,rocky,2025,Hybrid,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15600000.0,,,
Daihatsu,rocky e-smart,2023,Hybrid,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15200000.0,,,
Daihatsu,rocky g,2023,Petrol,suv,5,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8950000.0,,,
Daihatsu,rocky g hev,2023,Hybrid,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14750000.0,,,
Daihatsu,rocky g hev,2024,Hybrid,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15250000.0,,,
Daihatsu,rocky g hev,2025,Hybrid,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14750000.0,,,
Daihatsu,taft,2023,Petrol,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9150000.0,,,
Daihatsu,taft,2024,Petrol,suv,5,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9150000.0,,,
Daihatsu,taft,2025,Petrol,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9150000.0,,,
Daihatsu,taft g,2023,Petrol,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8812500.0,,,
Daihatsu,taft g,2024,Petrol,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8812500.0,,,
Daihatsu,taft g,2025,Petrol,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8812500.0,,,
Daihatsu,taft x,2023,Hybrid,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8750000.0,,,
Daihatsu,taft x,2024,Petrol,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8850000.0,,,
Daihatsu,tanto custom x,2023,Petrol,hatchback,4,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9900000.0,,,
Daihatsu,tanto custom x,2024,Petrol,hatchback,4,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10500000.0,,,
Daihatsu,terios,2007,Petrol,suv,7,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,9000000.0,7425000.0
Daihatsu,terios,2011,Petrol,suv,7,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,9000000.0,7425000.0
Daihatsu,terios,2012,Petrol,suv,7,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,9000000.0,7425000.0
Daihatsu,terios premium,2012,Petrol,suv,7,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,8450000.0
Daihatsu,thor,2023,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9650000.0,,,
Daihatsu,thor,2024,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12300000.0,,,
Daihatsu,thor custom,2024,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11375000.0,,,
Daihatsu,thor custom g,2023,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11450000.0,,,
Daihatsu,thor custom g,2025,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11500000.0,,,
Daihatsu,thor g grade,2023,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10800000.0,,,
Daihatsu,thor gs custom,2023,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10800000.0,,,
Daihatsu,thor gt custom,2022,Petrol,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,11400000.0,,
Datsun,redi go,2016,Petrol,hatchback,5,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,3566000.0,
Datsun,redi go,2017,Petrol,hatchback,5,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,3566000.0,
Dongfeng,box e3 ev,2025,Electric,suv,5,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9850000.0,,,
Fiat,punto,2007,Petrol,hatchback,5,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,3950000.0
Ford,everest,2011,Diesel,suv,7,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,12000000.0
Ford,fiesta,2015,Petrol,hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,7150000.0,
Ford,kuga,2015,Petrol,suv,5,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,13950000.0,
Ford,mustang 5liter v8,2016,Petrol,coupe/convertible,4,143,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,69000000.0,,,
Ford,mustang mach-e,2024,Electric,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,42500000.0,,,
Ford,mustang mach-e premium x,2024,Electric,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,51000000.0,,,
Ford,ranger,2005,Diesel,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,14850000.0
Ford,ranger,2015,Diesel,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,14850000.0
Ford,ranger,2017,Diesel,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,14850000.0
Ford,ranger,2019,Diesel,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,14850000.0
Ford,ranger,2024,Diesel,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,27000000.0,,,
Ford,ranger 2200 4x4 svt trim,2017,Diesel,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,16800000.0
Ford,ranger ms-rt,2024,Diesel,pickup,5,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,33675000.0,,,
Ford,ranger ms-rt,2025,Diesel,pickup,5,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,36800000.0,,,
Ford,ranger raptor,2016,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2017,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2018,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2023,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2025,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,35300000.0,,,
Ford,ranger raptor bi-turbo,2019,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,25200000.0,
Ford,ranger raptor bi-turbo,2025,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,35590000.0,,,
Ford,ranger raptor f150,2014,Diesel,pickup,5,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,22500000.0
Ford,ranger raptor f150,2017,Diesel,pickup,5,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,24500000.0
Ford,ranger raptor f150,2019,Diesel,pickup,5,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,27000000.0,,
Ford,ranger raptor ms-rt,2024,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34500000.0,,,
Ford,ranger raptor ms-rt,2025,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,36500000.0,,,
Ford,ranger raptor sports,2025,Petrol,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,38500000.0,,,
Ford,ranger single cab,2011,Diesel,pickup,5,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,5500000.0
Ford,ranger stormtrak,2025,Diesel,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,36950000.0,,,
Ford,ranger wildtrak,2017,Diesel,pickup,5,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,33000000.0,,,21250000.0
Ford,ranger wildtrak,2024,Diesel,pickup,5,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,33000000.0,,,21250000.0
Ford,ranger wildtrak,2025,Diesel,pickup,5,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,33000000.0,,,
Ford,ranger xlt,2011,Diesel,pickup,5,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,10000000.0
Honda,city,2020,Petrol,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,13000000.0,
Honda,city rs,2024,Petrol,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23371406.0,,,
Honda,city rs,2025,Petrol,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23371406.0,,,
