Manufacturer,Model,Year,Condition,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Toyota,Yaris X Grade Push Start,2023.0,,Petrol,10095000,22000,,10095000,,
Toyota,Yaris X Grade Safety,2023.0,,Petrol,10450000,32000,10475000,10325000,,
Toyota,Yaris X Grade Un/Re,2023.0,,Petrol,9675000,22000,9725000,9670833,,
Toyota,Yaris X Limited,2023.0,,Petrol,10300000,32000,10795000,10300000,,
Toyota,Yaris X Limited Push Start,2023.0,,Petrol,10450000,9000,10450000,,,
Toyota,Yaris X Navi Package,2023.0,,Petrol,10300000,18300,10300000,,,
Toyota,Yaris X Push Start Safety,2023.0,,Petrol,10600000,3000,9950000,9712500,,
Toyota,Yaris X Safety 360,2023.0,,Petrol,10400000,8000,10400000,,,
Toyota,Yaris X grade,2023.0,,Petrol,10200000,12000,10200000,,,
Toyota,Yaris ZG,2023.0,,Petrol,11990000,8000,11990000,,,
Toyota,Yaris ZG Jewella,2023.0,,Petrol,12300000,1500,12300000,,,
Toyota,Yaris ZG premium,2023.0,,Petrol,11200000,19000,11200000,,,
Toyota,Yaris cross,2023.0,,Petrol,17850000,16000,20916667,,,
Toyota,Yaris safty push sensor,2023.0,,Petrol,10550000,12600,10550000,,,
Toyota,CHR Nero Black,2022.0,,Petrol,17750000,52000,,,17750000,
Toyota,Corolla Sport GZ,2022.0,,Petrol,16950000,14000,16950000,,,
Toyota,Corolla WXB,2022.0,,Petrol,17950000,20000,18862500,17950000,,
Toyota,Land Cruiser Prado Full Option,2022.0,,Petrol,56950000,22000,,56950000,,
Toyota,Passo XL package,2022.0,,Petrol,9650000,4515,9700000,,,
Toyota,Raize,2022.0,,Petrol,12975000,10700,12949000,13430000,11600000,
Toyota,Raize 1200cc,2022.0,,Petrol,13250000,20000,13275000,14125000,,
Toyota,Raize 1200cc 4way,2022.0,,Petrol,13950000,1200,13950000,,,
Toyota,Raize G 1.2,2022.0,,Petrol,13600000,29000,,13600000,,
Toyota,Raize G GRADE UN/RE,2022.0,,Petrol,13500000,24000,,13500000,,
Toyota,Raize G Grade 1200cc,2022.0,,Petrol,12950000,20000,12950000,12950000,,
Toyota,Raize Z BODYKIT,2022.0,,Petrol,14500000,24500,,14500000,,
Toyota,Raize Z Black Top,2022.0,,Petrol,13850000,32000,,13850000,,
Toyota,Raize Z GRADE JAPAN,2022.0,,Petrol,14950000,29786,,14950000,,
Toyota,Raize Z GRADE JAPAN 1.2L,2022.0,,Petrol,15650000,8286,15650000,,,
Toyota,Raize Z Grade,2022.0,,Petrol,13975000,11069,14595238,14250000,13075000,
Toyota,Raize Z Grade Body Kit,2022.0,,Petrol,13700000,11069,13700000,,,
Toyota,Raize Z Highest,2022.0,,Petrol,14495000,19000,14495000,,,
Toyota,Raize Z Modelista,2022.0,,Petrol,14895000,1,14895000,,,
Toyota,Raize Z great,2022.0,,Petrol,14950000,29332,14950000,14950000,,
Toyota,Roomy,2022.0,,Petrol,10500000,10000,11266667,10055000,9296667,8000000
Toyota,Roomy Blue,2022.0,,Petrol,11500000,39000,,11500000,,
Toyota,Roomy COSTOM GT,2022.0,,Petrol,12700000,23000,,12700000,,
Toyota,Roomy CUSTOM G,2022.0,,Petrol,11150000,13000,11150000,,,
Toyota,Roomy CUSTOM GS,2022.0,,Petrol,11275000,16000,11275000,,,
Toyota,Roomy CUSTOM GT TERBO,2022.0,,Petrol,11775000,20600,,11775000,,
Toyota,Roomy CUSTOM Z GT,2022.0,,Petrol,11800000,14000,11800000,,,
Toyota,Roomy Costom GT,2022.0,,Petrol,11950000,12360,11900000,,,
Toyota,Roomy Custom G,2022.0,,Petrol,11250000,10000,11531923,11746000,,
Toyota,Roomy Custom G 4way camera,2022.0,,Petrol,11600000,22485,,11600000,,
Toyota,Roomy Custom Gt,2022.0,,Petrol,11250000,25000,12250000,11750000,,
Toyota,Roomy DAIHATSU THORE,2022.0,,Petrol,11950000,18000,11950000,,,
Toyota,Roomy Daihatsu Thor Safety,2022.0,,Petrol,9890000,7000,9890000,,,
Toyota,Roomy Fully Lorded,2022.0,,Petrol,11750000,10000,11750000,,,
Toyota,Roomy G,2022.0,,Petrol,9750000,43000,10881250,10433333,10450000,
Toyota,Roomy G DUEL POWER DOOR,2022.0,,Petrol,10000000,18500,10000000,,,
Toyota,Roomy G GRADE UN/RE,2022.0,,Petrol,9800000,16000,9800000,,,
Toyota,Roomy G Grade,2022.0,,Petrol,10250000,14900,11175000,10225000,,
Toyota,Roomy GS,2022.0,,Petrol,11250000,40000,,11250000,,
Toyota,Roomy GS Custom,2022.0,,Petrol,11500000,19000,11500000,,,
Toyota,Roomy GT,2022.0,,Petrol,12250000,16000,12683333,,,
Toyota,Roomy GT 4Way Camera,2022.0,,Petrol,11950000,20000,11950000,11950000,,
Toyota,Roomy GT CUSTOM,2022.0,,Petrol,122000000,10000,122000000,,,
Toyota,Roomy GT Custom,2022.0,,Petrol,11550000,21000,13313333,11550000,,
Toyota,Roomy Gt 4Way Camera,2022.0,,Petrol,12250000,13500,12150000,,,
Toyota,Roomy Gt Black Top,2022.0,,Petrol,12200000,10500,12200000,,,
Toyota,Roomy Gt Custom U/R,2022.0,,Petrol,11400000,21000,,11400000,,
Toyota,Roomy M900A CUSTOM G,2022.0,,Petrol,11595000,19000,11595000,,,
Toyota,Roomy Pearl white,2022.0,,Petrol,11380000,19000,11380000,,,
Toyota,Roomy Unregister,2022.0,,Petrol,9800000,33000,9950000,9800000,,
Toyota,Roomy X Grade,2022.0,,Petrol,9350000,13000,9420000,,8975000,
Toyota,Yaris,2022.0,,Petrol,10300000,20000,11101923,10575000,,7074545
Toyota,Yaris Cross Z 1.5L,2022.0,,Petrol,16450000,36000,,16450000,,
Toyota,Yaris G GRADE,2022.0,,Petrol,11290000,13000,11623333,,,
Toyota,Yaris G Grade,2022.0,,Petrol,11250000,10376,11713462,10991667,,
Toyota,Yaris G Grade 4WAY CAMERA,2022.0,,Petrol,11190000,26500,,11190000,,
Toyota,Yaris G LED Package,2022.0,,Petrol,11300000,26000,,11300000,,
Toyota,Yaris PUSH START/ SAFETY,2022.0,,Petrol,10790000,26200,,10790000,,
Toyota,Yaris X,2022.0,,Petrol,9800000,38000,10989583,9800000,,
Toyota,Yaris X Grade,2022.0,,Petrol,10050000,37000,10891667,10225000,,
Toyota,Yaris X Grade Un/Re,2022.0,,Petrol,9500000,23100,9725000,9670833,,
Toyota,Yaris X LIMITED,2022.0,,Petrol,10150000,26000,,10150000,,
Toyota,Yaris X Limited,2022.0,,Petrol,10795000,14000,10795000,10300000,,
Toyota,Yaris X Push Start,2022.0,,Petrol,9950000,24500,,9950000,,
Toyota,Yaris X Push Start Safety,2022.0,,Petrol,9475000,32000,9950000,9712500,,
Toyota,Yaris X safety,2022.0,,Petrol,10695000,15000,10695000,,,
Toyota,Yaris X safety Black Top,2022.0,,Petrol,10750000,14985,10750000,,,
Toyota,Yaris X-Grade,2022.0,,Petrol,10250000,14000,10250000,,,
Toyota,Raize Black Top,2021.0,,Petrol,13000000,8800,13000000,,,
Toyota,CHR,2020.0,,Petrol,19500000,83500,18900000,15460000,16016667,12900000
Toyota,CHR Eagle Eye,2020.0,,Petrol,16400000,43000,,16400000,,
Toyota,Hilux B5 Rocco,2020.0,,Petrol,24250000,39000,,24250000,,
Toyota,Land Cruiser Prado TXL Fully Loaded,2020.0,,Petrol,57500000,19000,57500000,,,
Toyota,Premio 260 G SUPERIOR CBK,2020.0,,Petrol,17750000,53500,,,17750000,
Toyota,Premio G Superior,2020.0,,Petrol,22500000,16932,22500000,19766667,17636250,13618438
Toyota,Raize,2020.0,,Petrol,11950000,45961,12949000,13430000,11600000,
Toyota,Raize Z,2020.0,,Petrol,12200000,91000,15166667,13900000,12200000,
Toyota,Raize Z 1.0L,2020.0,,Petrol,12300000,41500,,12300000,,
Toyota,Raize Z Apple Car Play,2020.0,,Petrol,12375000,46000,,12375000,11975000,
Toyota,Raize Z BLACKTOP 1ST,2020.0,,Petrol,12290000,43000,,12290000,,
Toyota,Raize Z GRADE,2020.0,,Petrol,0,30000,12533125,0,,
Toyota,Raize Z Grade,2020.0,,Petrol,13000000,82000,14595238,14250000,13075000,
Toyota,Raize Z Grade Black Top,2020.0,,Petrol,11700000,90000,,,11700000,
Toyota,Vitz,2020.0,,Petrol,8650000,40000,5650000,8357143,8388523,7008684
Toyota,Axio full option,2019.0,,Petrol,14980000,85000,,,14980000,
Toyota,CHR,2019.0,,Petrol,16200000,32000,18900000,15460000,16016667,12900000
Toyota,CHR Bruno,2019.0,,Petrol,15950000,61000,,,15950000,
Toyota,CHR NGX 10,2019.0,,Petrol,15000000,58000,,15000000,15000000,
Toyota,CHR NGX 10 Eagles Eye,2019.0,,Petrol,15850000,75000,,,15850000,
Toyota,CHR NGX 10âBruno,2019.0,,Petrol,15800000,69000,,,15800000,
Toyota,CHR NGX-10,2019.0,,Petrol,17350000,39000,,17350000,,
Toyota,CHR NGX50,2019.0,,Petrol,15500000,60000,,14950000,14163333,13200000
Toyota,Harrier NEW FACE,2019.0,,Petrol,34900000,42960,,34900000,,
Toyota,Premio,2019.0,,Petrol,17950000,115000,,15250000,17156250,12522143
Toyota,Premio 2019-2020,2019.0,,Petrol,20500000,39000,,20500000,,
Toyota,Premio 4WAY CAMERA,2019.0,,Petrol,19290000,78500,,,19290000,
Toyota,Premio G Superior,2019.0,,Petrol,17885000,64000,22500000,19766667,17636250,13618438
Toyota,Raize Z Grade,2019.0,,Petrol,12200000,51000,14595238,14250000,13075000,
Toyota,Roomy,2019.0,,Petrol,9500000,50000,11266667,10055000,9296667,8000000
Toyota,Rush,2019.0,,Petrol,14500000,100000,,,14325000,11150000
Toyota,Vitz,2019.0,,Petrol,8950000,76500,5650000,8357143,8388523,7008684
Toyota,Vitz Edition 2 1st,2019.0,,Petrol,8675000,81000,,,8675000,
Toyota,Vitz Edition 3,2019.0,,Petrol,9500000,51000,10500000,9850000,9225000,
Toyota,Vitz Edition 3 - 47000 km,2019.0,,Petrol,9785000,47000,,9785000,,
Toyota,Vitz Edtion 3,2019.0,,Petrol,9450000,74000,,,9450000,
Toyota,Vitz Safety Edition 3,2019.0,,Petrol,9325000,49000,,9325000,,
Toyota,Yaris ATIV,2019.0,,Petrol,12600000,53000,,,12600000,
Toyota,Yaris ATIV G GRADE,2019.0,,Petrol,12650000,73988,,,12650000,
Toyota,Allion,2018.0,,Petrol,16800000,74000,,,15575000,11981667
Toyota,Allion 260 G Superior,2018.0,,Petrol,15950000,140000,,,,15950000
Toyota,Allion G PLUS,2018.0,,Petrol,15500000,119500,,,,15500000
Toyota,Allion NZT 260,2018.0,,Petrol,16000000,102000,,,,15950000
Toyota,Aqua,2018.0,,Petrol,8690000,84433,,,8035000,8172917
Toyota,Axio Wxb,2018.0,,Petrol,14000000,135000,,,,14000000
Toyota,CHR,2018.0,,Petrol,15500000,26000,18900000,15460000,16016667,12900000
Toyota,CHR GT,2018.0,,Petrol,13650000,90000,,,13793750,14375000
Toyota,CHR GT 2WD,2018.0,,Petrol,14950000,86000,,,14950000,
Toyota,CHR GT BOOST IMPULSE,2018.0,,Petrol,14485000,39000,,14485000,,
Toyota,CHR GT NGX 10,2018.0,,Petrol,14875000,100000,,,14875000,14875000
Toyota,CHR GT NGX10,2018.0,,Petrol,14975000,81000,,,14737500,
Toyota,CHR GT boost kit,2018.0,,Petrol,15350000,96000,,,15350000,
Toyota,CHR NGX,2018.0,,Petrol,14700000,56000,,,14700000,
Toyota,CHR NGX 10,2018.0,,Petrol,15000000,45432,,15000000,15000000,
Toyota,CHR NGX 10 2WD,2018.0,,Petrol,14800000,151000,,,,14800000
Toyota,CHR NGX 10(2WD),2018.0,,Petrol,14950000,100000,,,14950000,14950000
Toyota,CHR NGX 50,2018.0,,Petrol,14500000,87000,,,13375000,
Toyota,CHR NGX10,2018.0,,Petrol,14950000,83000,,14900000,14950000,
Toyota,CHR NGX10 2WD,2018.0,,Petrol,15200000,87800,,,15200000,
Toyota,CHR NGX10 2WD GT,2018.0,,Petrol,15500000,40134,,15500000,,
Toyota,CHR NGX50,2018.0,,Petrol,14950000,45500,,14950000,14163333,13200000
Toyota,CHR NGx50,2018.0,,Petrol,13950000,71000,,,13950000,
Toyota,CHR NXG 10,2018.0,,Petrol,13900000,117000,,,,13900000
Toyota,Land Cruiser Prado TX-L,2018.0,,Petrol,48800000,58000,57350000,37500000,48800000,39500000
Toyota,Passo,2018.0,,Petrol,6950000,100000,,8975000,7216250,5865000
Toyota,Premio,2018.0,,Petrol,18500000,58650,,15250000,17156250,12522143
Toyota,Premio G Superior,2018.0,,Petrol,17400000,127000,22500000,19766667,17636250,13618438
Toyota,Premio G superior,2018.0,,Petrol,18750000,37000,,18750000,14500000,16275000
Toyota,Roomy Custom,2018.0,,Petrol,88500000,137500,,,,88500000
Toyota,Tank,2018.0,,Petrol,9650000,76000,,9050000,9125000,8400000
Toyota,Vitz,2018.0,,Petrol,9000000,53600,5650000,8357143,8388523,7008684
Toyota,Vitz 2nd Edition,2018.0,,Petrol,9000000,77500,,,8883333,
Toyota,Vitz EDITION 2,2018.0,,Petrol,8900000,64500,,,8900000,
Toyota,Vitz Edition,2018.0,,Petrol,8900000,69350,,,8900000,
Toyota,Vitz Edition 1 safty CBL,2018.0,,Petrol,8500000,44100,,8500000,,
Toyota,Vitz Edition 2,2018.0,,Petrol,8890000,100000,,9020000,8890000,8730000
Toyota,Vitz Edition 3,2018.0,,Petrol,10500000,17900,10500000,9850000,9225000,
Toyota,Vitz KSP 130,2018.0,,Petrol,8350000,64750,,9000000,8350000,7822500
Toyota,Vitz Push start,2018.0,,Petrol,8900000,52000,,,8900000,
Toyota,Vitz SAFETY EDITION,2018.0,,Petrol,0,65000,,,0,
Toyota,Vitz Safety,2018.0,,Petrol,8690000,76000,,,8266250,7750000
Toyota,Vitz Safety 2nd Edition,2018.0,,Petrol,8750000,103000,,,,8750000
Toyota,Vitz Safety Edition 02,2018.0,,Petrol,8750000,89000,,,8750000,
Toyota,Vitz Safety Edition 2,2018.0,,Petrol,9280000,45800,,9277500,,
Toyota,Vitz safety Edition 2,2018.0,,Petrol,9050000,52000,,,9050000,
Toyota,Wigo Full Option,2018.0,,Petrol,7090000,66000,,,7090000,
Toyota,Wigo G Grade,2018.0,,Petrol,6875000,82500,,,6762500,6457500
Toyota,Wigo G grade,2018.0,,Petrol,6975000,100500,,,,6975000
Toyota,Yaris Ativ,2018.0,,Petrol,12200000,60000,18050000,,12200000,
Toyota,Allion,2017.0,,Petrol,16800000,99300,,,15575000,11981667
Toyota,Allion 260G,2017.0,,Petrol,16400000,80000,,,16400000,13700000
Toyota,Allion G Plus,2017.0,,Petrol,15950000,75000,,,15950000,
Toyota,Axio,2017.0,,Petrol,13500000,118000,,,13233333,9389545
Toyota,Axio Non,2017.0,,Petrol,11450000,76000,,,10637500,
Toyota,Axio WXB,2017.0,,Petrol,13690000,93000,,,13295000,13250000
Toyota,CHR,2017.0,,Petrol,12900000,184000,18900000,15460000,16016667,12900000
Toyota,CHR GT,2017.0,,Petrol,14000000,90000,,,13793750,14375000
Toyota,CHR NGX50,2017.0,,Petrol,12490000,83000,,14950000,14163333,13200000
Toyota,CHR NGX50 GT,2017.0,,Petrol,14200000,98000,,,14200000,
Toyota,Harrier Elegance,2017.0,,Petrol,23290000,114000,,,25400000,23290000
Toyota,Harrier New face 3 LED,2017.0,,Petrol,31000000,39000,,31000000,,
Toyota,Land Cruiser Prado 150 Black Edition,2017.0,,Petrol,57500000,14000,57500000,,,
Toyota,Land Cruiser Prado 150 G frontier,2017.0,,Petrol,43000000,70000,,,43000000,
Toyota,Land Cruiser Prado TX,2017.0,,Petrol,43500000,45000,,51000000,41000000,28990000
Toyota,Land Cruiser Sahara V8,2017.0,,Petrol,67500000,85000,,56500000,53650000,
Toyota,Passo,2017.0,,Petrol,8350000,84000,,8975000,7216250,5865000
Toyota,Pixis,2017.0,,Petrol,6200000,49000,8075000,6595000,,
Toyota,Pixis Full Option,2017.0,,Petrol,6175008,80000,,,6175008,
Toyota,Premio,2017.0,,Petrol,15700000,97500,,15250000,17156250,12522143
Toyota,Premio G SUPERIOR,2017.0,,Petrol,15100000,139000,,,14050000,13915000
Toyota,Premio G Superior,2017.0,,Petrol,16500000,99000,22500000,19766667,17636250,13618438
Toyota,Premio Superior G,2017.0,,Petrol,16750000,91731,,,16750000,
Toyota,Premio Superior Grade,2017.0,,Petrol,16100000,135000,,,,16100000
Toyota,Roomy,2017.0,,Petrol,8000000,164687,11266667,10055000,9296667,8000000
Toyota,Tank,2017.0,,Petrol,8600000,96000,,9050000,9125000,8400000
Toyota,Tank GS CUSTOM,2017.0,,Petrol,0,52000,,,0,
Toyota,Vitz,2017.0,,Petrol,8325000,75452,5650000,8357143,8388523,7008684
Toyota,Vitz DBA KSP130VITZ,2017.0,,Petrol,8700000,95701,,,8700000,
Toyota,Vitz Edition 1,2017.0,,Petrol,8990000,98288,,,8693333,
Toyota,Vitz Safety,2017.0,,Petrol,8225000,78500,,,8266250,7750000
Toyota,Vitz Safety Edition,2017.0,,Petrol,8600000,44000,,8600000,8175000,8120000
Toyota,Vitz Safety Edition 1,2017.0,,Petrol,8450000,47000,,8450000,8575000,
Toyota,Wigo,2017.0,,Petrol,6750000,76500,,,6725000,
Toyota,Wigo G Grade,2017.0,,Petrol,6390000,112000,,,6762500,6457500
Toyota,Allion,2016.0,,Petrol,14000000,148000,,,15575000,11981667
Toyota,Allion G,2016.0,,Petrol,14850000,115000,,,,12825000
Toyota,Allion NZT 260,2016.0,,Petrol,15900000,119500,,,,15950000
Toyota,Auris Hatchback,2016.0,,Petrol,11500000,44000,,11500000,,
Toyota,Axio,2016.0,,Petrol,10700000,160000,,,13233333,9389545
Toyota,Axio G Grade,2016.0,,Petrol,12200000,126000,,,8675000,9996875
Toyota,CHR NGX 50,2016.0,,Petrol,12250000,89000,,,13375000,
Toyota,Fortuner,2016.0,,Petrol,26500000,67000,,,26500000,15200000
Toyota,Land Cruiser Prado 150,2016.0,,Petrol,39200000,135000,61000000,,42500000,34400000
Toyota,Land Cruiser Prado G Frontier,2016.0,,Petrol,38500000,152000,,,,38500000
Toyota,Land Cruiser Prado G frontier Low miles,2016.0,,Petrol,44500000,50000,,44500000,44500000,
Toyota,Land Cruiser Sahara 202 V8 ZX,2016.0,,Petrol,62500000,89000,,,62500000,
Toyota,Land Cruiser Sahara V8 ZX,2016.0,,Petrol,74000000,119000,,,,74000000
Toyota,Passo,2016.0,,Petrol,7990001,97921,,8975000,7216250,5865000
Toyota,Passo Mooda,2016.0,,Petrol,8680000,74244,,,8680000,
Toyota,Passo Safety,2016.0,,Petrol,7850000,76000,8990000,,7850000,
Toyota,Pixis,2016.0,,Petrol,6990000,47481,8075000,6595000,,
Toyota,Premio,2016.0,,Petrol,15800000,89000,,15250000,17156250,12522143
Toyota,Premio G Superior,2016.0,,Petrol,16250000,125000,22500000,19766667,17636250,13618438
Toyota,Prius,2016.0,,Petrol,16500000,126000,,,,10583333
Toyota,Tank DBA M900A,2016.0,,Petrol,8900000,66850,,,8900000,
Toyota,Vitz,2016.0,,Petrol,7930000,91000,5650000,8357143,8388523,7008684
Toyota,Vitz F Safety,2016.0,,Petrol,8450000,56000,,,8450000,
Toyota,Vitz F Safety Edition 2,2016.0,,Petrol,7750000,120700,,,,7750000
Toyota,Vitz KSP 130,2016.0,,Petrol,7850000,135000,,9000000,8350000,7822500
Toyota,Vitz KSP130,2016.0,,Petrol,8000000,97000,,,8000000,
Toyota,Vitz Ksp 130,2016.0,,Petrol,7500000,77000,,,7500000,
Toyota,Vitz Push Start,2016.0,,Petrol,8260000,70200,,,8260000,8450000
Toyota,Vitz Reg 2019,2016.0,,Petrol,8250000,129000,,,,8250000
Toyota,Vitz Safety,2016.0,,Petrol,8000000,65000,,,8266250,7750000
Toyota,Vitz Safety Edition,2016.0,,Petrol,8050000,114000,,8600000,8175000,8120000
Toyota,Vitz Safety Push Start,2016.0,,Petrol,8290000,118500,,,,8290000
Toyota,Vitz Safety edition,2016.0,,Petrol,8550000,103000,,,,8550000
Toyota,Vitz Safety | Push Start,2016.0,,Petrol,7890000,90000,,,7890000,
Toyota,Vitz ksp130 Safety,2016.0,,Petrol,7650000,148000,,,,7650000
Toyota,Vitz safety,2016.0,,Petrol,7890000,98000,,,7890000,
Toyota,Aqua,2015.0,,Petrol,9500000,114700,,,8035000,8172917
Toyota,Aqua G Sport,2015.0,,Petrol,7000000,96000,,,7000000,
Toyota,Aqua X Urban,2015.0,,Petrol,9700000,106137,,,,9546250
Toyota,Axio,2015.0,,Petrol,11000000,155000,,,13233333,9389545
Toyota,Axio G,2015.0,,Petrol,10950000,109000,,,,10950000
Toyota,Axio G Grade,2015.0,,Petrol,10200000,140000,,,8675000,9996875
Toyota,Harrier Advanced Premium,2015.0,,Petrol,27500000,62750,,,27500000,
Toyota,Harrier GS sport,2015.0,,Petrol,22200000,96500,,,22200000,
Toyota,Land Cruiser Prado,2015.0,,Petrol,45000000,46000,58250000,45000000,,15850000
Toyota,Land Cruiser Prado 150,2015.0,,Petrol,42500000,92000,61000000,,42500000,34400000
Toyota,Land Cruiser Prado 150 TX,2015.0,,Petrol,41000000,38000,59500000,41000000,,
Toyota,Land Cruiser Prado 6 Forward,2015.0,,Petrol,43700000,70000,,,43700000,
Toyota,Land Cruiser Prado 6 Speed,2015.0,,Petrol,40000000,75000,,,40000000,
Toyota,Land Cruiser Prado PETROLFULLY LOADED,2015.0,,Petrol,39500000,114521,,,,39500000
Toyota,Land Cruiser Prado TRJ 150 TX,2015.0,,Petrol,44500000,73500,57800000,57800000,42000000,
Toyota,Land Cruiser Prado TX,2015.0,,Petrol,41000000,89000,,51000000,41000000,28990000
Toyota,Land Cruiser Prado TX- Fully Loaded,2015.0,,Petrol,39500000,34000,,39500000,,
Toyota,Land Cruiser Prado TX-150,2015.0,,Petrol,39000000,106000,,,,39000000
Toyota,Land Cruiser Prado TX-L,2015.0,,Petrol,39500000,125000,57350000,37500000,48800000,39500000
Toyota,Land Cruiser Sahara V8 LC300 Face lifted,2015.0,,Petrol,59500000,135000,,,,59500000
Toyota,Pixis Epoch,2015.0,,Petrol,6360000,85800,8300000,,6360000,
Toyota,Pixis Mira Alto,2015.0,,Petrol,6290000,86000,,,6290000,
Toyota,Premio G Superior,2015.0,,Petrol,16000000,110000,22500000,19766667,17636250,13618438
Toyota,Premio G superior,2015.0,,Petrol,14500000,75000,,18750000,14500000,16275000
Toyota,Vitz,2015.0,,Petrol,7990000,74000,5650000,8357143,8388523,7008684
Toyota,Vitz DBA-KSP130VITZ,2015.0,,Petrol,7790000,57650,,,7790000,
Toyota,Vitz KSP-130,2015.0,,Petrol,7500000,86000,,,7500000,
Toyota,Vitz Safety,2015.0,,Petrol,7750000,110000,,,8266250,7750000
Toyota,Vitz Safety Edition,2015.0,,Petrol,7950000,88000,,8600000,8175000,8120000
Toyota,Allion 260 G Plus Package,2014.0,,Petrol,13290000,119000,,,,13290000
Toyota,Allion G Plus 1.5,2014.0,,Petrol,13600000,89000,,,13600000,
Toyota,Aqua,2014.0,,Petrol,8500000,217370,,,8035000,8172917
Toyota,Aqua G,2014.0,,Petrol,9200000,210490,,,,8725000
Toyota,Aqua G Grade,2014.0,,Petrol,7900000,137500,,,,7900000
Toyota,Aqua S grade,2014.0,,Petrol,8300000,108000,,,,8300000
Toyota,Axio,2014.0,,Petrol,9300000,239000,,,13233333,9389545
Toyota,Camry,2014.0,,Petrol,18500000,40000,,18500000,,
Toyota,Corolla,2014.0,,Petrol,13750000,30000,,13750000,,6425000
Toyota,Fortuner,2014.0,,Petrol,18500000,147000,,,26500000,15200000
Toyota,Land Cruiser Prado TRJ150,2014.0,,Petrol,41800000,94200,52000000,,41800000,
Toyota,Land Cruiser Prado TX-L,2014.0,,Petrol,37500000,47000,57350000,37500000,48800000,39500000
Toyota,Land Cruiser Prado lowmileage fullspec,2014.0,,Petrol,39900000,68000,,,39900000,
Toyota,Premio,2014.0,,Petrol,13350000,145000,,15250000,17156250,12522143
Toyota,Premio G SUPERIOR,2014.0,,Petrol,13695000,118658,,,14050000,13915000
Toyota,Premio G SUPERIOR PREMIUM,2014.0,,Petrol,11111111,98000,,,11111111,12975000
Toyota,Premio G Superior,2014.0,,Petrol,13250000,198000,22500000,19766667,17636250,13618438
Toyota,Vellfire fully patrol,2014.0,,Petrol,29900000,130000,,,,29900000
Toyota,Vitz KSP 130,2014.0,,Petrol,8000000,148000,,9000000,8350000,7822500
Toyota,Allion,2013.0,,Petrol,11500000,100000,,,15575000,11981667
Toyota,Allion 260,2013.0,,Petrol,12850000,159251,,,,11149857
Toyota,Allion 260 G PLUS,2013.0,,Petrol,12990000,148000,,,,12990000
Toyota,Allion 260G,2013.0,,Petrol,13700000,157000,,,16400000,13700000
Toyota,Aqua,2013.0,,Petrol,8975000,112000,,,8035000,8172917
Toyota,Aqua S Grade,2013.0,,Petrol,7950000,144000,,,,7737500
Toyota,Aqua S Limited,2013.0,,Petrol,7950000,183000,,,,7950000
Toyota,Avanza,2013.0,,Petrol,8600000,127507,,,,7300000
Toyota,Axio,2013.0,,Petrol,10600000,127000,,,13233333,9389545
Toyota,Axio Non,2013.0,,Petrol,9825000,98000,,,10637500,
Toyota,Axio Non 161,2013.0,,Petrol,9250000,170000,,,,9250000
Toyota,Axio X Grade,2013.0,,Petrol,9500000,82000,,,9500000,8162500
Toyota,Corolla 141 GLI,2013.0,,Petrol,9290000,59000,,,9290000,
Toyota,Land Cruiser Prado TRJ 150 TX,2013.0,,Petrol,39500000,68000,57800000,57800000,42000000,
Toyota,Premio,2013.0,,Petrol,13195000,127802,,15250000,17156250,12522143
Toyota,Premio 260,2013.0,,Petrol,12850000,145000,,,11450000,11912500
Toyota,Premio G SUPERIOR,2013.0,,Petrol,12950000,103000,,,14050000,13915000
Toyota,Premio G SUPERIOR PREMIUM,2013.0,,Petrol,12975000,120000,,,11111111,12975000
Toyota,Premio G Superior,2013.0,,Petrol,11850000,115500,22500000,19766667,17636250,13618438
Toyota,Premio G superior premium,2013.0,,Petrol,1,102000,,,,1
Toyota,Premio NZT260 G Superior,2013.0,,Petrol,13750000,130500,,,,12470000
Toyota,Prius,2013.0,,Petrol,11750000,140000,,,,10583333
Toyota,Prius Aero Touring,2013.0,,Petrol,11650000,192300,,,,11650000
Toyota,Prius S,2013.0,,Petrol,12000000,161000,,,,12000000
Toyota,Vanguard Full Option,2013.0,,Petrol,16500000,96000,,,16500000,
Toyota,Vitz,2013.0,,Petrol,7950000,100000,5650000,8357143,8388523,7008684
Toyota,Yaris,2013.0,,Petrol,7950000,184000,11101923,10575000,,7074545
Toyota,Allion G Grade,2012.0,,Petrol,11250000,195000,,,,11250000
Toyota,Aqua,2012.0,,Petrol,7300000,116165,,,8035000,8172917
Toyota,Aqua G,2012.0,,Petrol,8250000,132000,,,,8725000
Toyota,Aqua G Grade,2012.0,,Petrol,7900000,107000,,,,7900000
Toyota,Aqua Grade S,2012.0,,Petrol,7500000,169200,,,,7500000
Toyota,Aqua Prius C,2012.0,,Petrol,8200000,73475,,,8200000,
Toyota,Aqua S Grade,2012.0,,Petrol,8000000,138000,,,,7737500
Toyota,Land Cruiser Sahara V8,2012.0,,Petrol,56500000,35000,,56500000,53650000,
Toyota,Premio 260,2012.0,,Petrol,11450000,70990,,,11450000,11912500
Toyota,Premio G Superior,2012.0,,Petrol,12500000,185000,22500000,19766667,17636250,13618438
Toyota,Prius,2012.0,,Petrol,8950000,150000,,,,10583333
Toyota,Prius 30,2012.0,,Petrol,11300000,184000,,,,11300000
