Manufacturer,Model,Year,Condition,Fuel Type,Price
Mitsubishi,Lancer EX GLS,2015,,Petrol,"Rs 11,800,000"
Land Rover,Range Sport P400e Autobiography,2019,,Petrol,"Rs 58,000,000"
Toyota,Land Cruiser 300 Zx,2024,,Petrol,"Rs 108,000,000"
Toyota,Land Cruiser Prado Fullyloarded,2023,,Petrol,"Rs 59,500,000"
Land Rover,Range Sport,2019,,Petrol,"Rs 59,000,000"
Toyota,Roomy GT,2024,,Petrol,"Rs 12,950,000"
Suzuki,Spacia G Safety,2023,,Petrol,"Rs 8,049,000"
Nissan,Qashqai,2018,,Petrol,"Rs 14,500,000"
Nissan,Sunny N16,2007,,Petrol,"Rs 4,875,000"
Mitsubishi,Xpander,2019,,Petrol,"Rs 13,790,000"
Honda,ZRV Z,2023,,Petrol,"Rs 26,500,000"
Jeep,Cherokee,2009,,Petrol,"Rs 9,000,000"
Toyota,RAV4,1996,,Petrol,"Rs 2,700,000"
Toyota,Land Cruiser Prado brand new 150,2023,,Petrol,"Rs 58,500,000"
Honda,CRV VTEC,2018,,Petrol,"Rs 22,350,000"
DFSK,Glory 330,2019,,Petrol,"Rs 5,975,000"
Toyota,CHR NGX50,2018,,Petrol,"Rs 13,200,000"
Toyota,Passo Safety,2023,,Petrol,"Rs 8,990,000"
Toyota,IST,2008,,Petrol,"Rs 7,250,000"
BMW,523i M Sport Sunroof,2011,,Petrol,"Rs 20,500,000"
Toyota,Corolla L Xtra 104,1997,,Petrol,"Rs 3,450,000"
Audi,A4 Sport,2018,,Petrol,"Rs 21,300,000"
Suzuki,Wagon R FX safty push 70% can,2023,,Petrol,"Rs 8,150,000"
Suzuki,Alto 800 LXi,2015,,Petrol,"Rs 3,885,000"
Honda,City 1.5,2001,,Petrol,"Rs 3,850,000"
Peugeot,404 Full Safari,1974,,Petrol,"Rs 1,190,000"
Ford,Laser,1993,,Petrol,"Rs 2,395,000"
Toyota,Corolla EE90,1991,,Petrol,"Rs 1,875,000"
Honda,N-WGN G,2023,,Petrol,"Rs 8,600,000"
Suzuki,Spacia G Limited,2017,,Petrol,"Rs 7,600,000"
Mazda,Familia Hatchback,1986,,Petrol,"Rs 1,000,000"
Daihatsu,Mira L,2024,,Petrol,"Rs 7,250,000"
Lexus,LX600 executive lounge,2023,,Petrol,"Rs 135,000,000"
Mitsubishi,Lancer,1983,,Petrol,"Rs 720,000"
Daihatsu,Copen Robe,2016,,Petrol,"Rs 6,500,000"
Micro,Tivoli,2017,,Petrol,"Rs 8,750,000"
Mazda,2 Hatchback,2015,,Petrol,"Rs 8,500,000"
Mitsubishi,Lancer,1985,,Petrol,"Rs 750,000"
Honda,CRV 7 Seater/Lowmilege,2018,,Petrol,"Rs 21,200,000"
Suzuki,Spacia G Safety F/L,2023,,Petrol,"Rs 8,800,000"
Peugeot,5008 GT Line,2018,,Petrol,"Rs 19,000,000"
MG,ZS TLS,2018,,Petrol,"Rs 9,350,000"
Suzuki,Alto 800cc,2015,,Petrol,"Rs 3,950,000"
Nissan,Juke Face Lift,2020,,Petrol,"Rs 14,250,000"
Nissan,March Used,1997,,Petrol,"Rs 2,825,000"
Nissan,B11 1989,1985,,Petrol,"Rs 1,250,000"
BMW,E90 320i Fully Loaded,2008,,Petrol,"Rs 10,990,000"
Toyota,Supra MK5,2024,,Petrol,"Rs 55,000,000"
Suzuki,Wagon R,2025,,Petrol,"Rs 10,900,000"
Suzuki,Swift MZ Black Top,2023,,Petrol,"Rs 14,250,000"
Toyota,Premio NZT260 G Superior,2011,,Petrol,"Rs 11,190,000"
Toyota,Land Cruiser Sahara LC300 ZX V6,2024,,Petrol,"Rs 91,000,000"
Audi,A3 S Line Full Option,2019,,Petrol,"Rs 17,500,000"
Honda,Insight Z Grade,2009,,Petrol,"Rs 7,775,000"
Toyota,Corsa EL 41 EFI,1993,,Petrol,"Rs 3,475,000"
Toyota,Roomy Custom G 4way camera,2022,,Petrol,"Rs 11,600,000"
Suzuki,Spacia XS Highest Spc,2023,,Petrol,"Rs 11,750,000"
Toyota,Land Cruiser Prado LC250 VX FULLYLOADED,2024,,Petrol,"Rs 65,350,000"
Toyota,Yaris cross,2025,,Petrol,"Rs 22,450,000"
Toyota,Roomy G Safety Single Side,2024,,Petrol,"Rs 11,350,000"
Mercedes Benz,CLA 180,2016,,Petrol,"Rs 18,800,000"
Toyota,Raize G Grade Patrol,2023,,Petrol,"Rs 14,050,000"
Austin,Mini Cooper,1969,,Petrol,"Rs 2,800,000"
Suzuki,Spacia Z Custom Brand New,2025,,Petrol,"Rs 11,250,000"
Mitsubishi,Xpander MPV,2019,,Petrol,"Rs 13,900,000"
Toyota,Prius car,2012,,Petrol,"Rs 8,950,000"
Toyota,Roomy GT Custom,2025,,Petrol,"Rs 14,250,000"
Honda,Vezel Z grade,2025,,Petrol,"Rs 20,950,000"
Tata,Indigo Wagon,2006,,Petrol,"Rs 2,150,000"
Morris,Minor,1957,,Petrol,"Rs 1,250,000"
Suzuki,Spacia base safety,2024,,Petrol,"Rs 8,375,000"
Toyota,Corolla 141,2010,,Petrol,"Rs 8,000,000"
Daihatsu,Mira ES X,2023,,Petrol,"Rs 7,250,000"
BMW,528i 3litre,2011,,Petrol,"Rs 19,700,000"
Mazda,Familia,1998,,Petrol,"Rs 2,800,000"
Land Rover,Range Long Wheel Base,2019,,Petrol,"Rs 87,500,000"
BMW,740Le M-Sport LWB,2018,,Petrol,"Rs 53,500,000"
Land Rover,Range SVautobiography,2025,,Petrol,"Rs 235,000,000"
Toyota,Vellfire ALL NEW,2024,,Petrol,"Rs 65,000,000"
Land Rover,Defender URBAN KITTED,2024,,Petrol,"Rs 92,500,000"
BMW,X7 M-SPORT,2024,,Petrol,"Rs 137,500,000"
Land Rover,Range Vogue,2018,,Petrol,"Rs 68,500,000"
Land Rover,Range autobiography Plus,2019,,Petrol,"Rs 68,500,000"
Land Rover,Range Sport Agent Imported,2019,,Petrol,"Rs 58,500,000"
Mercedes Benz,S400 AMG,2015,,Petrol,"Rs 45,000,000"
Toyota,Raize Cross Z Premium Pack,2024,,Petrol,"Rs 19,000,000"
Tata,Indigo,2008,,Petrol,"Rs 2,500,000"
Mercedes Benz,GLA 200,2015,,Petrol,"Rs 18,000,000"
Daihatsu,Taft moon roof,2023,,Petrol,"Rs 8,950,000"
Toyota,Vitz Push start,2018,,Petrol,"Rs 8,900,000"
Toyota,Roomy CUSTOM GS,2022,,Petrol,"Rs 11,275,000"
Suzuki,Wagon R FX 70% leasing arang,2023,,Petrol,"Rs 7,950,000"
Honda,Vezel Z Premium 10 Speaker,2024,,Petrol,"Rs 21,900,000"
Toyota,Corolla DX,1985,,Petrol,"Rs 1,130,000"
Suzuki,Spacia Custom Safety,2025,,Petrol,"Rs 11,800,000"
Mercedes Benz,CLS 350,2011,,Petrol,"Rs 25,000,000"
Toyota,Roomy G custom Safety,2023,,Petrol,"Rs 12,550,000"
Daihatsu,Move Custom LED Facelift,2018,,Petrol,"Rs 7,950,000"
Nissan,Dayz Highway Star,2018,,Petrol,"Rs 7,285,000"
Toyota,Premio X Grade,2009,,Petrol,"Rs 12,500,000"
Suzuki,Swift Automatic,2007,,Petrol,"Rs 5,685,000"
Nissan,Almera Brand new,2025,,Petrol,"Rs 14,500,000"
Land Rover,Defender matte black,2025,,Petrol,"Rs 77,500,000"
Toyota,Raize Z Highest,2022,,Petrol,"Rs 14,495,000"
Toyota,Yaris Ativ Bodykit Version,2025,,Petrol,"Rs 16,000,000"
Toyota,Allion G grade,2010,,Petrol,"Rs 11,450,000"
Nissan,Sunny FB15,2003,,Petrol,"Rs 5,385,000"
Perodua,Viva Elite Premium,2011,,Petrol,"Rs 4,900,000"
Suzuki,Swift XG,2023,,Petrol,"Rs 11,000,000"
Toyota,Raize 1.2 Z Grade,2025,,Petrol,"Rs 14,800,000"
Toyota,Yaris X Black Top,2023,,Petrol,"Rs 10,875,000"
Suzuki,Maruti 800,2004,,Petrol,"Rs 1,985,000"
Daihatsu,Move Safety,2023,,Petrol,"Rs 8,650,000"
Daihatsu,TaftG Chrome venture,2024,,Petrol,"Rs 9,950,000"
Toyota,CHR 2020 NGX10 eagle eye,,,Petrol,"Rs 16,700,000"
Volvo,XC90 Inscription T6,2017,,Petrol,"Rs 43,999,999"
Suzuki,Estilo VXI,2011,,Petrol,"Rs 4,100,000"
Toyota,CHR,2020,,Petrol,"Rs 19,500,000"
Mazda,Familia,1994,,Petrol,"Rs 2,990,000"
Micro,Panda,2016,,Petrol,"Rs 3,400,000"
Micro,Panda Cross,2017,,Petrol,"Rs 4,000,000"
Toyota,Raize Z Grade,2019,,Petrol,"Rs 12,200,000"
BMW,X1 xLine -F48,2020,,Petrol,"Rs 27,950,000"
Mercedes Benz,E240 Avantgarde,2004,,Petrol,"Rs 12,500,000"
Toyota,Land Cruiser Prado,2015,,Petrol,"Rs 45,000,000"
Tata,Indica,2009,,Petrol,"Rs 2,400,000"
Proton,Wira,2001,,Petrol,"Rs 2,500,000"
Kia,soul,2010,,Petrol,"Rs 6,800,000"
Mitsubishi,Xpander,2018,,Petrol,"Rs 14,800,000"
Daihatsu,Canbus,2023,,Petrol,"Rs 9,550,000"
Honda,CRV VTi-L,2018,,Petrol,"Rs 19,200,000"
Toyota,Premio G Superior,2012,,Petrol,"Rs 12,500,000"
Nissan,Teana Cefiro,2013,,Petrol,"Rs 13,800,000"
Honda,WR-V,2025,,Petrol,"Rs 18,500,000"
Toyota,Yaris G LED Package,2022,,Petrol,"Rs 11,300,000"
Toyota,Roomy,2019,,Petrol,"Rs 9,500,000"
Daihatsu,Mira L SA3,2022,,Petrol,"Rs 6,850,000"
Mercedes Benz,E200,2011,,Petrol,"Rs 15,900,000"
Honda,Civic EG8,1994,,Petrol,"Rs 4,000,000"
Honda,Vezel z package,2023,,Petrol,"Rs 19,500,000"
Nissan,Sunny HB11,1983,,Petrol,"Rs 695,000"
Toyota,Premio G superior,2018,,Petrol,"Rs 18,750,000"
Lexus,LX600 executive,2024,,Petrol,"Rs 125,000,000"
Toyota,Land Cruiser Sahara LC300 V6 ZX Modelist,2025,,Petrol,"Rs 97,000,000"
Chrysler,300,2012,,Petrol,"Rs 22,500,000"
Hyundai,Venue SX Full Option,2019,,Petrol,"Rs 9,185,000"
Suzuki,Wagon R Custom ZX,2023,,Petrol,"Rs 9,200,000"
Suzuki,Wagon R Custom ZT,2023,,Petrol,"Rs 9,975,000"
Suzuki,,2024,,Petrol,"Rs 7,900,000"
Suzuki,,2023,,Petrol,"Rs 7,700,000"
Maruti Suzuki,Alto Sport,2009,,Petrol,"Rs 2,850,000"
Suzuki,Wagon R Stingray,2025,,Petrol,"Rs 10,650,000"
Toyota,CHR NGX50,2019,,Petrol,"Rs 15,500,000"
Honda,Accord,2019,,Petrol,"Rs 21,500,000"
BMW,X1 M Sport -F48,2019,,Petrol,"Rs 24,500,000"
Suzuki,Spacia,2023,,Petrol,"Rs 10,950,000"
Toyota,Axio X Grade,2007,,Petrol,"Rs 7,625,000"
Audi,Q7 40 TFSI quattro,2015,,Petrol,"Rs 32,000,000"
Toyota,Carina AA60,1987,,Petrol,"Rs 850,000"
Toyota,Prius 30,2012,,Petrol,"Rs 11,300,000"
Daihatsu,Mira dahihatsu,2023,,Petrol,"Rs 6,880,000"
Subaru,JUSTY,2023,,Petrol,"Rs 10,800,000"
Land Rover,Discovery 2,2002,,Petrol,"Rs 8,000,000"
Honda,Fit Gp5,2014,,Petrol,"Rs 9,500,000"
Suzuki,Wagon R Suzuki-Wagon,2014,,Petrol,"Rs 6,500,000"
Subaru,J12,1988,,Petrol,"Rs 975,000"
Renault,KWID RXT,2017,,Petrol,"Rs 3,725,000"
Suzuki,Estilo,2010,,Petrol,"Rs 3,875,000"
Nissan,Sunny B211,1979,,Petrol,"Rs 600,000"
Suzuki,Wagon R FZ Safety,2017,,Petrol,"Rs 7,400,000"
Toyota,Yaris Hatchback,2025,,Petrol,"Rs 10,350,000"
Lexus,RX300H 2006,2003,,Petrol,"Rs 8,500,000"
Mazda,Familia 323,1996,,Petrol,"Rs 2,900,000"
Mitsubishi,Lancer Box,1981,,Petrol,"Rs 1,075,000"
Toyota,Raize Brand New,2025,,Petrol,"Rs 15,500,000"
Mitsubishi,Montero GLS,2016,,Petrol,"Rs 36,000,000"
Honda,Vezel X HUNT,2025,,Petrol,"Rs 21,000,000"
Nissan,Sunny FB 14,1995,,Petrol,"Rs 2,995,000"
Mazda,,1992,,Petrol,"Rs 1,225,000"
Suzuki,Wagon R Premium FZ,2018,,Petrol,"Rs 7,400,000"
Toyota,Harrier,2004,,Petrol,"Rs 9,500,000"
Toyota,Yaris G,2024,,Petrol,"Rs 11,900,000"
Suzuki,Baleno 1200cc 4 Cylinder,2016,,Petrol,"Rs 7,600,000"
Suzuki,Wagon R FX Safety Support,2024,,Petrol,"Rs 8,350,000"
Toyota,Corolla,1983,,Petrol,"Rs 1,050,000"
Daihatsu,Mira ES L SAIII,2023,,Petrol,"Rs 6,700,000"
Land Rover,Defender 110 HSE PLUG,2024,,Petrol,"Rs 89,500,000"
BMW,335i,2012,,Petrol,"Rs 19,800,000"
Land Rover,Defender 110 HSE X-Dynamic FL,2024,,Petrol,"Rs 92,000,000"
Land Rover,Defender Straight 2 L,2023,,Petrol,"Rs 74,500,000"
Land Rover,Defender 110 P300 7 Seater,2023,,Petrol,"Rs 85,000,000"
Suzuki,XBee MZ Brown Pack.,2024,,Petrol,"Rs 12,590,000"
Toyota,Vanguard Full Option,2013,,Petrol,"Rs 16,500,000"
Toyota,Axio KN-2011/,2007,,Petrol,"Rs 7,975,000"
Toyota,Corolla LX 141,2008,,Petrol,"Rs 7,350,000"
Toyota,Passo Boon safety,2023,,Petrol,"Rs 8,875,000"
BMW,Mini Cooper C Classic,2024,,Petrol,"Rs 20,000,000"
Suzuki,Alto LXI,2014,,Petrol,"Rs 3,850,000"
Toyota,Land Cruiser Prado LC250VX FullyLoaded,2025,,Petrol,"Rs 60,500,000"
Mercedes Benz,C180,2017,,Petrol,"Rs 19,950,000"
Mercedes Benz,E250 Cabriolet,2014,,Petrol,"Rs 32,500,000"
Toyota,Corolla Ke72 DX Wagon,1985,,Petrol,"Rs 1,400,000"
Nissan,Sunny,1992,,Petrol,"Rs 2,640,000"
Toyota,Corolla Dx Ke72,1984,,Petrol,"Rs 1,235,000"
Honda,Civic,1986,,Petrol,"Rs 750,000"
Daihatsu,Mira X Grade,2024,,Petrol,"Rs 7,490,000"
Suzuki,Alto Japan,2004,,Petrol,"Rs 3,800,000"
Toyota,Corolla,1990,,Petrol,"Rs 1,550,000"
Toyota,Allion,2016,,Petrol,"Rs 14,000,000"
BMW,X5,2017,,Petrol,"Rs 31,000,000"
Tata,Nano Car Lx,2013,,Petrol,"Rs 1,400,000"
Honda,N-WGN,2017,,Petrol,"Rs 7,275,000"
Toyota,Roomy CUSTOM GT,2023,,Petrol,"Rs 12,190,000"
Toyota,Roomy X Grade,2022,,Petrol,"Rs 9,350,000"
Suzuki,Celerio VXI 2015,,,Petrol,"Rs 5,250,000"
Suzuki,Swift HT51S,2002,,Petrol,"Rs 4,350,000"
Suzuki,Alto,2024,,Petrol,"Rs 7,500,000"
Honda,City RS Sports,2025,,Petrol,"Rs 15,250,000"
Honda,City RS Sport w/ bodykits,2025,,Petrol,"Rs 15,550,000"
Toyota,Land Cruiser Prado 150 TX LIMITED EDI,2023,,Petrol,"Rs 59,800,000"
Honda,N-Box JF 5,2024,,Petrol,"Rs 8,650,000"
Toyota,Corolla DX Wagon,1987,,Petrol,"Rs 750,000"
Toyota,Roomy 2023 GT,,,Petrol,"Rs 10,850,000"
Daihatsu,Taft G CHROME 4 WAY,2024,,Petrol,"Rs 8,990,000"
Toyota,Vios KE9759,2003,,Petrol,"Rs 6,100,000"
Honda,Civic FD1,2006,,Petrol,"Rs 7,350,000"
Volkswagen,CC B7 Facelift,2013,,Petrol,"Rs 12,750,000"
Mercedes Benz,GLB 180 Amg Line Plus,2024,,Petrol,"Rs 39,000,000"
Daihatsu,Taft G DARK CHROME 4 WAY,2024,,Petrol,"Rs 9,250,000"
Toyota,Axio X Grade,2009,,Petrol,"Rs 8,375,000"
Toyota,Vitz Safety Edition 3,2019,,Petrol,"Rs 9,325,000"
Daihatsu,Rocky,2025,,Petrol,"Rs 14,500,000"
Toyota,Yaris X Limited,2022,,Petrol,"Rs 10,795,000"
Suzuki,Every Wagon,2023,,Petrol,"Rs 10,200,000"
Toyota,Land Cruiser Prado 250 FE,2024,,Petrol,"Rs 68,000,000"
Honda,Fit Aria,2005,,Petrol,"Rs 5,400,000"
Toyota,CHR NGX 50,2016,,Petrol,"Rs 12,250,000"
Toyota,Yaris Safety,2023,,Petrol,"Rs 10,850,000"
Toyota,Axio,2015,,Petrol,"Rs 11,000,000"
Suzuki,Alto k 10,2015,,Petrol,"Rs 4,400,000"
Daihatsu,Terios,2013,,Petrol,"Rs 9,200,000"
Toyota,Corolla,1982,,Petrol,"Rs 950,000"
Honda,N-WGN,2016,,Petrol,"Rs 7,390,000"
Suzuki,Maruti 800,1996,,Petrol,"Rs 1,485,000"
Fiat,Linea,2011,,Petrol,"Rs 3,200,000"
Toyota,Corolla DX Wagon,1986,,Petrol,"Rs 1,350,000"
Toyota,Roomy Custom G 4way,2025,,Petrol,"Rs 13,000,000"
Toyota,Yaris G Premium,2023,,Petrol,"Rs 11,290,000"
Toyota,Raize Z,2020,,Petrol,"Rs 12,200,000"
Toyota,Premio G SUPERIOR,2013,,Petrol,"Rs 12,950,000"
Toyota,Passo safety,2024,,Petrol,"Rs 8,900,000"
Toyota,Premio G SUPERIOR PREMIUM,2013,,Petrol,"Rs 12,975,000"
Toyota,Land Cruiser Prado Trj150 Black Edition,2023,,Petrol,"Rs 54,000,000"
Perodua,Axia G Grade,2015,,Petrol,"Rs 6,190,000"
Nissan,Qashqai Acenta Plus / J11,2019,,Petrol,"Rs 14,950,000"
Toyota,Premio F Grade,2007,,Petrol,"Rs 10,750,000"
Nissan,Sunny B12,1987,,Petrol,"Rs 1,350,000"
Mitsubishi,Outlander G Navy,2015,,Petrol,"Rs 14,990,000"
Hyundai,Stellar,1987,,Petrol,"Rs 650,000"
BMW,X1 2019 Facelift,,,Petrol,"Rs 25,300,000"
Nissan,Dayz Custom,2024,,Petrol,"Rs 8,275,000"
Suzuki,Alto Pre Order,2024,,Petrol,"Rs 6,900,000"
Nissan,Almera brand new,2025,,Petrol,"Rs 14,200,000"
Mitsubishi,eK Wagon M Grade,2023,,Petrol,"Rs 7,350,000"
Daihatsu,Mira Pre Order,2023,,Petrol,"Rs 7,500,000"
Mercedes Benz,E200 Avantgarde FaceLift,2013,,Petrol,"Rs 23,000,000"
Chrysler,300 Face Lift,2012,,Petrol,"Rs 19,500,000"
Mercedes Benz,C200 Premium plus,2019,,Petrol,"Rs 30,500,000"
Hyundai,Accent Hatchback,2003,,Petrol,"Rs 2,975,000"
Toyota,Starlet EP71,1988,,Petrol,"Rs 2,250,000"
Toyota,Corolla EE107,1993,,Petrol,"Rs 2,925,000"
Honda,Fit GP5 S Grade,2015,,Petrol,"Rs 8,950,000"
Nissan,Juke Highest Grade,2020,,Petrol,"Rs 14,700,000"
Lexus,LBX Relax,2024,,Petrol,"Rs 27,500,000"
Suzuki,Grand Vitara,2019,,Petrol,"Rs 12,200,000"
Honda,Grace,2015,,Petrol,"Rs 10,550,000"
Toyota,Corolla,1981,,Petrol,"Rs 850,000"
DFSK,Glory I-Auto,2022,,Petrol,"Rs 10,600,000"
Toyota,CHR NGX 10âBruno,2019,,Petrol,"Rs 15,800,000"
DFSK,Glory G push star sunroof,2021,,Petrol,"Rs 8,750,000"
Audi,A1 Sline Sportsback,2020,,Petrol,"Rs 14,800,000"
Land Rover,Defender HSE 110 X-Dynamic FL,2024,,Petrol,"Rs 92,500,000"
Toyota,Vios E Grade,2006,,Petrol,"Rs 5,490,000"
Nissan,Cefiro 230JM,2003,,Petrol,"Rs 6,250,000"
Mahindra,Scorpio,2006,,Petrol,"Rs 4,950,000"
Toyota,Yaris G Safety Push Start,2023,,Petrol,"Rs 11,000,000"
Daihatsu,Taft G Chrome Bench,2024,,Petrol,"Rs 9,600,000"
Nissan,AD Wagon,1977,,Petrol,"Rs 480,000"
Mercedes Benz,CLA 180 AMG,2013,,Petrol,"Rs 16,900,000"
DFSK,Glory,2024,,Petrol,"Rs 15,400,000"
Toyota,Land Cruiser Prado LC 250 VX,2025,,Petrol,"Rs 64,500,000"
Daihatsu,Mira Pre Order,2024,,Petrol,"Rs 7,600,000"
Mitsubishi,Eclipse Cross,2023,,Petrol,"Rs 23,000,000"
Toyota,Pixis Epoch,2023,,Petrol,"Rs 8,300,000"
Mitsubishi,Lancer,1987,,Petrol,"Rs 1,200,000"
Land Rover,Range Evoque,2024,,Petrol,"Rs 47,850,000"
Suzuki,Alto S grade safet,2024,,Petrol,"Rs 7,990,000"
Honda,City Rs Vtec,2025,,Petrol,"Rs 15,400,000"
Mazda,Familia BF 105,1983,,Petrol,"Rs 1,595,000"
Honda,N-Box N box safety unregis,2023,,Petrol,"Rs 8,590,000"
Toyota,Avanza,2013,,Petrol,"Rs 8,600,000"
Toyota,Yaris brand new,2025,,Petrol,"Rs 17,400,000"
Peugeot,3008,2018,,Petrol,"Rs 15,700,000"
Suzuki,Jimny XC,2025,,Petrol,"Rs 11,300,000"
Toyota,Harrier GS sport,2015,,Petrol,"Rs 22,200,000"
Nissan,Dayz S,2025,,Petrol,"Rs 8,000,000"
Suzuki,Alto Japan L Grade,2023,,Petrol,"Rs 7,175,000"
Toyota,Vitz U Greid,2000,,Petrol,"Rs 4,295,000"
Toyota,Prius ZW30,2010,,Petrol,"Rs 9,675,000"
Toyota,CHR Eagle Eye,2020,,Petrol,"Rs 16,400,000"
Toyota,Land Cruiser Prado TRJ150 TXL PACKAGE,2024,,Petrol,"Rs 59,500,000"
Toyota,Land Cruiser Prado TX-L 2023 Fully spec,,,Petrol,"Rs 56,850,000"
Mercedes Benz,CLA 200 AMG premium,2019,,Petrol,"Rs 23,950,000"
Toyota,Vitz Ksp 130,2016,,Petrol,"Rs 7,500,000"
BMW,320i E36,1994,,Petrol,"Rs 6,385,000"
Toyota,Roomy Fully Lorded,2022,,Petrol,"Rs 11,750,000"
Toyota,Roomy GT 4Way Camera,2022,,Petrol,"Rs 11,950,000"
Honda,Civic,1985,,Petrol,"Rs 1,475,000"
Honda,Fit,2013,,Petrol,"Rs 8,750,000"
Jeep,Compass Limited,2019,,Petrol,"Rs 17,000,000"
Toyota,Aqua,2015,,Petrol,"Rs 9,500,000"
Mercedes Benz,GLB 200,2025,,Petrol,"Rs 39,850,000"
Toyota,Passo,2016,,Petrol,"Rs 7,990,001"
Mazda,Astina,1990,,Petrol,"Rs 2,500,000"
Mercedes Benz,GLB,2020,,Petrol,"Rs 31,250,000"
Mini Cooper,4 Door 1500 CC,2015,,Petrol,"Rs 13,500,000"
Mercedes Benz,GLC 250 Fully Loaded,2017,,Petrol,"Rs 28,850,000"
Suzuki,Celerio,2017,,Petrol,"Rs 5,990,000"
Mazda,RX 8,2008,,Petrol,"Rs 7,500,000"
Honda,City brand new,2025,,Petrol,"Rs 15,500,000"
Toyota,Raize G Grade Safety Unreg,2024,,Petrol,"Rs 13,575,000"
Suzuki,Maruti,1999,,Petrol,"Rs 1,500,000"
Toyota,Vitz Edition 3,2018,,Petrol,"Rs 10,250,000"
Nissan,AD Wagon,1985,,Petrol,"Rs 600,000"
Suzuki,Celerio VXI,2014,,Petrol,"Rs 5,400,000"
Toyota,Corolla,2000,,Petrol,"Rs 6,000,000"
Audi,A1 TFS,2017,,Petrol,"Rs 9,600,000"
Mitsubishi,EK Custom X G,2023,,Petrol,"Rs 9,550,000"
Honda,N-WGN Custom,2017,,Petrol,"Rs 7,390,000"
Honda,S660,2016,,Petrol,"Rs 6,950,000"
Honda,Fit,2011,,Petrol,"Rs 7,300,000"
Honda,Grace,2017,,Petrol,"Rs 11,700,000"
Mercedes Benz,C180,2012,,Petrol,"Rs 11,850,000"
Micro,Panda LC 1.3,2011,,Petrol,"Rs 2,700,000"
Honda,N-Box N Box Custom,2024,,Petrol,"Rs 9,450,000"
Daihatsu,Taft G Chrome Dark,2025,,Petrol,"Rs 10,000,000"
Land Rover,Range Sport Autobiography,2025,,Petrol,"Rs 129,000,000"
Toyota,Harrier 240G,2005,,Petrol,"Rs 11,000,000"
Honda,Vezel X Safety wireless Ch,2023,,Petrol,"Rs 17,900,000"
Honda,Vezel ZPLAY Moonroof 2TONE,2024,,Petrol,"Rs 22,000,000"
Toyota,Corsa,1998,,Petrol,"Rs 3,400,000"
Mazda,6 sky Active,2014,,Petrol,"Rs 10,750,000"
Ford,Raptor Ranger 3.0L V6,2025,,Petrol,"Rs 38,500,000"
Jeep,Wrangler Rubicon,2025,,Petrol,"Rs 56,000,000"
Jeep,Wrangler Rubicon Hardtop,2025,,Petrol,"Rs 56,000,000"
Mitsubishi,Lancer C11,1986,,Petrol,"Rs 800,000"
Nissan,Primera P12,2001,,Petrol,"Rs 4,200,000"
Mercedes Benz,E180,2019,,Petrol,"Rs 41,800,000"
Toyota,Premio G Superior,2008,,Petrol,"Rs 10,550,000"
Toyota,Passo boon safety edition,2023,,Petrol,"Rs 8,950,000"
Mercedes Benz,S500 londwheel base,2018,,Petrol,"Rs 47,000,000"
Daihatsu,Taft G MoonRoof Brand New,2024,,Petrol,"Rs 8,475,000"
Daihatsu,Taft G Chrome Venture B/N,2024,,Petrol,"Rs 9,275,000"
Daihatsu,Taft G grade MoonRoof B/N,2024,,Petrol,"Rs 8,475,000"
Toyota,Axio G Grade (Hybrid),2015,,Petrol,"Rs 10,000,000"
Toyota,Land Cruiser Prado LC250 1st Edition,2024,,Petrol,"Rs 69,000,000"
Toyota,Roomy Gs Custom,2023,,Petrol,"Rs 12,550,000"
Toyota,Esquire,2014,,Petrol,"Rs 18,500,000"
BMW,740e,2014,,Petrol,"Rs 26,500,000"
Nissan,Clipper Rio Wagon,2024,,Petrol,"Rs 10,300,000"
Honda,S660 alpha,2016,,Petrol,"Rs 8,250,000"
Nissan,Primera P10,1993,,Petrol,"Rs 750,000"
Mitsubishi,Lancer,1980,,Petrol,"Rs 690,000"
Toyota,Wigo,2019,,Petrol,"Rs 7,200,000"
Nissan,X-Trail,2010,,Petrol,"Rs 10,250,000"
Mitsubishi,Lancer Wagon,1981,,Petrol,"Rs 685,000"
Toyota,Corolla AE81,1987,,Petrol,"Rs 1,000,000"
Toyota,Corolla,1995,,Petrol,"Rs 3,728,000"
BMW,740e M Sport,2018,,Petrol,"Rs 39,500,000"
Mitsubishi,Lancer Car,1987,,Petrol,"Rs 1,575,000"
Hyundai,Atos,2000,,Petrol,"Rs 2,782,464"
Mitsubishi,Lancer Car,1997,,Petrol,"Rs 4,450,000"
Opel,Crossland,1995,,Petrol,"Rs 1,350,000"
Toyota,Roomy CustomGT,2022,,Petrol,"Rs 11,800,000"
Mitsubishi,Lancer,2008,,Petrol,"Rs 6,500,000"
Nissan,Presea CT2,1999,,Petrol,"Rs 2,950,000"
Nissan,Almera VL,2024,,Petrol,"Rs 14,300,000"
Suzuki,Alto Safty modle Japan,2023,,Petrol,"Rs 6,950,000"
Nissan,Wingroad,2002,,Petrol,"Rs 4,000,000"
Honda,CRV VTI LX AWD,2024,,Petrol,"Rs 29,000,000"
Toyota,Land Cruiser Sahara,2025,,Petrol,"Rs 115,000,000"
Toyota,Corolla X Grade,2006,,Petrol,"Rs 6,500,000"
Toyota,Yaris ATIV luxury Premium,2025,,Petrol,"Rs 17,000,000"
Daihatsu,Mira X LIMITED,2024,,Petrol,"Rs 7,700,000"
